DMU,投入_资本,投入_劳动,投入_能源,产出_营收,非期望_SO2,非期望_NOx
603023_2023,0.0001,0.0001,0.0001,5299.507404999999,20.283492042142203,37.075465762414346
603025_2019,0.0001,0.0001,0.0001,97286.076309,1.045236413188921,10.081083243806658
603025_2020,0.0001,0.0001,0.0001,83253.332034,0.6193006008801188,7.090773045942774
603025_2021,0.0001,0.0001,0.0001,150488.107544,0.7890356150280481,7.787334293662447
603025_2022,0.0001,0.0001,0.0001,159762.39618399998,0.8279676441790553,7.908575406052929
603025_2023,0.0001,0.0001,0.0001,203251.91515,0.8515248535511973,10.406933911048112
603025_2024,0.0001,0.0001,0.0001,252888.478579,1.1736101038108429,12.349102744116772
603026_2019,0.0001,0.0001,0.0001,464349.994761,738.4072430105127,775.4410296736968
603026_2020,0.0001,0.0001,0.0001,447529.982487,539.1170928051231,834.9874200168545
603026_2021,0.0001,0.0001,0.0001,705620.858505,491.8460513848916,811.2881369941825
603026_2022,0.0001,0.0001,0.0001,831610.300718,499.1765186431822,944.2847062932092
603026_2023,0.0001,0.0001,0.0001,563478.8321189999,235.46520828645356,493.1032251577097
603026_2024,0.0001,0.0001,0.0001,554672.966767,242.2803154418907,486.92478808623576
603027_2019,0.0001,0.0001,0.0001,135514.720367,440.5515949566949,497.89697313634224
603027_2020,0.0001,0.0001,0.0001,169327.398203,468.15959019527764,401.68536139495285
603027_2021,0.0001,0.0001,0.0001,192528.629409,295.3590238243059,399.1778993146462
603027_2022,0.0001,0.0001,0.0001,243647.167219,74.45261263025444,149.43107922877562
603027_2023,0.0001,0.0001,0.0001,320679.79657199996,160.27207934259542,336.70516141327766
603027_2024,0.0001,0.0001,0.0001,307338.667297,452.76899491257905,581.8167800107884
603028_2019,0.0001,0.0001,0.0001,63184.77611599999,135.99611642944186,214.38723348999338
603028_2020,0.0001,0.0001,0.0001,75049.958572,145.5740430804072,195.60953836539525
603028_2021,0.0001,0.0001,0.0001,91555.73203500001,52.867165790076534,82.0010679437245
603028_2022,0.0001,0.0001,0.0001,79594.562543,48.34453798121268,103.07805948249641
603028_2023,0.0001,0.0001,0.0001,160545.12108900002,44.39983949985388,91.7943576967768
603028_2024,0.0001,0.0001,0.0001,124680.287061,39.688017745469466,89.54475633504222
603029_2019,0.0001,0.0001,0.0001,46153.655657999996,73.39333264517714,77.07427300621704
603029_2020,0.0001,0.0001,0.0001,44804.163917,53.9733460141944,83.59420530255703
603029_2021,0.0001,0.0001,0.0001,52166.0124,36.36180380182669,59.977913782308605
603029_2022,0.0001,0.0001,0.0001,64726.263579,38.85212928489509,73.49598813336337
603029_2023,0.0001,0.0001,0.0001,70416.354185,29.425420370435653,61.621713848406124
603029_2024,0.0001,0.0001,0.0001,77154.067616,33.70078038701635,67.73041102558939
603032_2019,0.0001,0.0001,0.0001,9901.113669,22.094958759316988,24.60744357882232
603032_2020,0.0001,0.0001,0.0001,5143.3972,9.119205368027192,7.084402770213165
603032_2022,0.0001,0.0001,0.0001,58228.26222899999,18.21535411103011,39.38246002964789
603032_2023,0.0001,0.0001,0.0001,56221.568666,18.924678831860227,31.665021213515
603032_2024,0.0001,0.0001,0.0001,36418.399669,13.892106579475845,34.29224393395939
603033_2019,0.0001,0.0001,0.0001,174677.51224,119.79535820390176,174.1265123602379
603033_2020,0.0001,0.0001,0.0001,180018.510332,85.29033025487014,141.26859445499477
603033_2021,0.0001,0.0001,0.0001,336435.268126,77.1820584671339,157.5540953401936
603033_2022,0.0001,0.0001,0.0001,387292.787691,89.24841065833546,189.53993332743778
603033_2023,0.0001,0.0001,0.0001,389494.909009,49.432845985439975,137.5316323077593
603033_2024,0.0001,0.0001,0.0001,515328.35173100006,77.21868662301986,197.41583828749395
603035_2019,0.0001,0.0001,0.0001,182432.603631,392.6598641163043,618.9975433168087
603035_2020,0.0001,0.0001,0.0001,221789.008417,430.2030711327102,578.0688807355845
603035_2021,0.0001,0.0001,0.0001,266271.91983200004,153.7538002057467,238.48405014448238
603035_2022,0.0001,0.0001,0.0001,366567.215218,222.64740319667104,474.71882509764623
