DMU,标准化GTFP,效率等级,GTFP排名,百分位排名,传统TFP,简单绿色-GTFP,绿色TFP_对数,综合GTFP,资本效率,劳动效率,能源效率,总投入,总污染
600844_2023,0.7563002740271946,D级,12169,63.01,0.00011924916428459298,1.6104506736626648e-06,-4.206399719,-2.103199054,2.681324509510228,48.86922398410619,0.00011925475901975358,722081141.4200001,73.04707643000134
600844_2024,0.7468378996484129,D级,14095,72.99,0.00010882070024333427,1.3467405472662866e-06,-4.330221356,-2.165110004,2.544488484797201,43.695683393868116,0.00010882562543461407,707510556.1,79.80301756000343
600847_2019,0.716523084070717,E级,18105,93.75,0.000171163998631095,2.7387496028360055e-07,-4.726911206,-2.363455466,1.9977876837303161,31.305990618613446,0.00017117960066284169,322270780.7,623.9713296999996
600847_2020,0.7228137490073443,E级,17582,91.04,0.00015037734813246967,4.023553678644577e-07,-4.644593509,-2.322296553,2.323290551879987,33.32053552213206,0.00015038776084147702,390423054.5,372.74261599999943
600847_2021,0.72811486345496,E级,16974,87.89,0.00013439728130839563,6.053863188294412e-07,-4.575224859,-2.287612127,3.263279374628621,32.416476475594074,0.00013440337390557518,424992462.59999996,221.00250783999894
600847_2022,0.7330905734337458,E级,16327,84.54,0.00013480857233227447,9.112218736429894e-07,-4.510114461,-2.255056775,3.1638493264682817,26.64749401815967,0.00013481499869302663,348293017.6,146.94264256000127
600847_2023,0.7354683065849971,E级,16005,82.88,0.00012411405698744413,9.95369018748912e-07,-4.479000216,-2.23949961,4.124899979544621,30.213745244039167,0.00012411830144277156,428933034.76000005,123.69150070000053
600847_2024,0.7414204113523446,D级,15046,77.91,0.0001236570935305033,1.1947084622367599e-06,-4.401112892,-2.200555849,4.834552907908182,32.795801515321614,0.00012366072276104523,467310047.7,102.50399045000071
600851_2019,0.815250354495296,A级,2214,11.46,0.00018133386241816433,9.332551781666998e-06,-3.435003706,-1.717497187,11.604632991515679,63.09548286038232,0.0001813372171472638,613091450.9,18.430255129000148
600851_2020,0.8095664898841446,A级,2625,13.59,0.00015474738072575962,1.072457769454623e-05,-3.509382511,-1.754685893,11.415590990924695,52.93575398978136,0.0001547499308650084,602742341.1,13.429228345999531
600851_2021,0.8419873055767652,A级,788,4.08,0.00024692697504580783,1.4600510025187415e-05,-3.085136952,-1.542561176,5.135972497451971,85.76931242905302,0.00024693955832166456,612025188.7099999,15.912215683998298
600851_2022,0.7672541328873084,C级,9546,49.43,0.0001889873506117739,8.403781920594992e-07,-4.063059914,-2.031529537,5.007363629219725,81.73046197502364,0.00018899492065423823,762003771.9,223.88369182999912
600851_2023,0.831123542224595,A级,1232,6.38,0.00019580427361364438,1.5827240186202547e-05,-3.227298248,-1.613641211,4.3000317838017725,67.1152230987476,0.000195813761373046,603955270.8299999,11.371346551000988
600851_2024,0.7645525327858824,C级,10216,52.9,0.0002316706743012222,1.0301799643256715e-06,-4.098412463,-2.049205716,2.729257821737487,45.16912401248323,0.00023169152957182906,343539365.7,223.8836918300031
600854_2019,0.7821526863760254,B级,6162,31.91,0.00043143421099454667,3.887691402828027e-06,-3.868104792,-1.934050452,0.6049419934685363,11.255237616344427,0.00043175868396602593,45966982.16,109.97439506000059
600854_2020,0.7686380801504478,C级,9216,47.72,0.0003077020743022278,2.6272768197672222e-06,-4.044951767,-2.02247457,0.6708417171259528,14.496291765038908,0.00030784981353672037,83010379.92,116.1182527399987
600854_2021,0.7887123282828403,B级,5006,25.92,0.0002786363056192592,7.79540926457083e-06,-3.782271118,-1.891131661,0.3675221758353603,13.385829279227378,0.0002788535224878154,84647372.63000001,34.743639989999835
600854_2022,0.7696158058380594,C级,8966,46.43,0.00021665642432298535,3.966942754641534e-06,-4.032158871,-2.016077452,0.45579647799295403,15.994728779794778,0.0002167623954216995,130080205.1,53.61546486999984
600854_2023,0.7959276310217788,B级,4005,20.74,0.00025578611621799094,1.6317969990745667e-05,-3.687862272,-1.843922977,0.2909421291577776,9.817800868330885,0.00025601786825932217,67630586.78,14.675118448002216
600854_2024,0.8100443713389569,A级,2595,13.44,0.0003681541199466569,3.4949661868049985e-05,-3.503153315,-1.751559183,0.14462102875065386,5.220198629965652,0.0003691198008885205,24984074.57,9.53383882799914
600855_2019,0.8141943418887077,A级,2300,11.91,0.00015036766853622136,4.906429745846372e-06,-3.448817956,-1.724406525,4.294609043803196,147.12109472189837,0.00015037308725883,1723956828,29.64706441099976
600855_2020,0.8132057624009991,A级,2370,12.27,0.00013514916278519533,5.082975928690563e-06,-3.461754398,-1.730874657,2.273547837201715,156.81353626559837,0.00013515731358426823,2044448114,25.58858995500023
600855_2021,0.8284667329623393,A级,1371,7.1,0.0001474274519303306,8.737002967633913e-06,-3.262057399,-1.631024331,2.4728761509779815,158.07996929624537,0.00014743637926496476,1889315065,15.87391573499986
600855_2022,0.8311061588152655,A级,1233,6.38,0.00015450210207905912,1.4234265569387832e-05,-3.227524131,-1.613754948,1.5642368797991737,102.2708991486889,0.0001545175974536826,1166335745,9.854237697999881
600855_2023,0.8272553836126052,A级,1433,7.42,0.00014619166931528163,1.689136334567638e-05,-3.27791692,-1.638950014,1.2802932832757399,78.43043955731675,0.00014620863683408256,945296234.4,7.654817622998448
600855_2024,0.8248284464491584,A级,1592,8.24,0.00013919748864518533,1.9330913179334975e-05,-3.309677558,-1.654829114,1.0963791267597633,65.81199267877044,0.00013921545804297303,833066258.8,6.200771489000266
600860_2019,0.8283162088253782,A级,1382,7.16,0.0001989559112764107,1.3556042480348246e-05,-3.264031932,-1.632009188,0.9983985193092495,67.86873450623904,0.00019899614959680603,601061357.9,13.67654820599913
600860_2021,0.8247380728205538,A级,1596,8.26,0.0001421267375343551,1.836251763797532e-05,-3.310859193,-1.655420415,1.4979995386929792,67.12057287173288,0.00014214052447941567,832119638.1,6.740046336000435
600860_2022,0.8275354455918812,A级,1418,7.34,0.00014629729249141313,1.720303502255147e-05,-3.274252423,-1.63711761,1.939379680583351,77.88088717366195,0.00014630860413206138,937994961.2,7.504155932000593
600860_2023,0.8393778090660788,A级,861,4.46,0.00018322182890163444,2.085556598628128e-05,-3.119290323,-1.559634734,1.1077800303889693,79.76706538024523,0.00018325255897369658,767100569,7.785272420000843
600860_2024,0.8457619452045395,A级,668,3.46,0.0002021862756298667,2.0595619828615346e-05,-3.035749101,-1.517864253,0.185232770151023,93.57890164585167,0.00020240764604027874,815515416.0999999,8.81695511300061
600862_2019,0.7246310192384937,E级,17356,89.87,0.00014668931737275018,1.0687024701352996e-07,-4.62081294,-2.310406417,0.29273024486481497,140.37450595912927,0.0001467630147834889,1686147866,1371.592666199998
600862_2020,0.7439595570550117,D级,14612,75.66,0.00019334922747916118,1.4595654797470814e-07,-4.367885315,-2.183942584,0.3696934534031824,165.25222673097804,0.00019345062826503766,1505950798,1323.704030299999
600862_2021,0.7666285618402677,C级,9713,50.3,0.00018231684090183072,3.244703193416404e-07,-4.071245441,-2.035622558,3.717922959141673,216.09671799090717,0.000182325935495407,2088465417,560.8906567000021
600862_2022,0.797887901279592,A级,3766,19.5,0.00036484290979356984,4.308290794851271e-07,-3.662194854,-1.831097212,4.127116687971612,252.33329625424207,0.00036487569288248817,1218637545,845.8390989999989
600862_2023,0.8169661001122057,A级,2095,10.85,0.0003689043610890883,9.075983232292216e-07,-3.412543529,-1.706271311,4.020795895626222,271.2582258229132,0.0003689387126272898,1295612208,405.46214450000116
600862_2024,0.8119127783341649,A级,2459,12.73,0.0003656575317109355,6.941891926065497e-07,-3.478669626,-1.739334466,3.3352539193099227,287.8661632803471,0.0003656980892108572,1387145445,525.7404553999984
600866_2019,0.7951492932103924,B级,4113,21.3,0.00026227977037354434,2.5147035768451475e-06,-3.698033575,-1.84901553,0.7768078851501149,59.56921288308402,0.0002623695114577951,400186994.8,103.29848358000018
600866_2020,0.8005565020720371,A级,3465,17.94,0.0002908699238372805,2.607730142806405e-06,-3.627276492,-1.813636942,0.4496958148512699,63.3528528944346,0.0002910595217858086,383771980.71000004,110.54141999000186
600866_2021,0.7928362512441613,B级,4393,22.75,0.00022854175899904983,2.3213929500469773e-06,-3.728301179,-1.864149429,0.37359019533246546,70.09346526673833,0.00022868239983212692,540403147.0699999,97.45026821999919
600866_2022,0.7574743550452129,D级,11922,61.73,0.00010750151803869197,9.585265593571152e-08,-4.19103452,-2.095517212,5.384301716195842,992.412979568615,0.00010750367607329745,16266111418,1120.5288401000012
600866_2023,0.7630021263784958,C级,10604,54.91,0.0001146630381797062,1.1266258047183962e-07,-4.118699716,-2.059349802,7.658305967118928,986.0231486946096,0.00011466476831793769,15151986338,1016.7561856999989
600866_2024,0.7725930772303891,C级,8216,42.54,0.00012385713494279956,1.5480549734774987e-07,-3.993195346,-1.996597595,7.688430215286029,983.7917202042572,0.00012385914585122846,13995487719,799.0822778000013
600867_2019,0.7813647798557147,B级,6302,32.63,0.0006798271828837714,1.4631496296541985e-07,-3.878411367,-1.93920561,1.1821128208096883,157.61344381383893,0.0006802213087320461,408508066.5,4645.327125
600867_2020,0.8042004015744671,A级,3085,15.97,0.0007979910675140361,3.0722149978407596e-07,-3.579591175,-1.789795434,0.9803447096380072,164.14127349601785,0.0007986450395174069,362431279.84000003,2596.4453802000025
600867_2021,0.809003688999593,A级,2671,13.83,0.0006660216510624463,4.266561167552022e-07,-3.516736861,-1.758368217,2.2945374638175955,185.46523637910423,0.0006662174224488712,490659344.2,1560.0268400000011
600867_2022,0.7687325254394072,C级,9187,47.57,0.00043428037861373297,1.5321103584072504e-07,-4.04371341,-2.021856628,1.9056205397883954,157.68746078319188,0.00043438056785122,639783235.8599999,2833.5241290999998
600867_2023,0.7988162133983768,A级,3655,18.93,0.0006146097411981601,3.2357459884393035e-07,-3.650047123,-1.825023399,1.9214290130520155,174.54120482405378,0.0006148085656493325,500385175,1898.4375397999997
600867_2024,0.7716526284198769,C级,8461,43.81,0.000430062681312282,2.4376316492459427e-07,-4.005501876,-2.002750816,1.2492851275038668,114.04736691259279,0.00043021240294310935,467260865.1,1763.2644266000018
600869_2019,0.7232842269337924,E级,17525,90.75,0.00012410210823477893,1.8158010247557743e-08,-4.638436587,-2.319218285,8.99996993433398,973.6317644721348,0.00012410383534222074,13823610198,6833.565380999999
600869_2020,0.7272059196061667,E级,17077,88.43,0.00013089229816068843,1.7384339544091022e-08,-4.58711845,-2.293559216,9.880760846137417,1123.9550516457937,0.00013089404738227635,15130063639,7528.322458299999
600869_2021,0.7031349104371424,E级,18785,97.27,0.00011996124416799417,6.484438263880621e-09,-4.902104714,-2.451052354,1.9164108793535835,1184.521654937503,0.00011996876598204402,17398345361,18498.8668
600869_2022,0.7075183225350632,E级,18613,96.38,0.00011757455517456569,7.763240594045835e-09,-4.84474465,-2.422372321,1.9288339971162043,1230.400119750215,0.00011758173375613281,18439066240,15144.0356
600869_2023,0.6986077646792712,E级,18932,98.03,0.00011163796300713487,4.997574349056059e-09,-4.961345636,-2.480672816,2.512551379319407,1388.4649676503175,0.00011164293251488364,21914366826,22337.42965
600869_2024,0.7002228828266363,E级,18886,97.79,0.00011456546481358085,4.857043857779975e-09,-4.940210666,-2.47010533,2.6326099638932052,1480.911534619665,0.00011457045953434845,22776201609,23586.48823
600872_2019,0.7655564473137789,C级,9995,51.76,0.0001503584517927491,3.261005798648932e-07,-4.085274823,-2.042637248,0.4090442721728885,265.31466725310634,0.00015041382686944996,3109133129,460.07998890000107
600872_2020,0.7637445097385779,C级,10406,53.88,0.00014572409495863694,2.866600148432687e-07,-4.108985275,-2.054492494,0.4518681032204681,290.7704207718337,0.00014577117813245358,3515804861,507.3516618000012
600872_2021,0.7702380023671083,C级,8809,45.61,0.0001493013442178884,3.689680122661509e-07,-4.024013388,-2.012006509,0.9688857115746398,290.33199228148175,0.0001493244312940328,3426392261,403.645766599999
600872_2022,0.767124194478066,C级,9582,49.62,0.00012886478265395027,3.754192748698845e-07,-4.064759786,-2.032379705,1.0187843428640597,303.12377973891597,0.00012888113946158281,4144686305,342.25563775999933
600872_2023,0.7741622971486912,C级,7831,40.55,0.000141404334497013,4.6860929815837516e-07,-3.972661298,-1.986330415,1.0348831769890237,291.66242377977863,0.00014142372691301768,3634324171,300.7531555900002
600872_2024,0.784111904288699,B级,5788,29.97,0.0001537923278374466,6.021534953458876e-07,-3.842463745,-1.921231571,1.1317838860386367,313.20981481269513,0.00015381330426666925,3588447496,254.4038612800013
600873_2019,0.7525590434810705,D级,12940,67,0.0001504975388087491,5.934724140416797e-08,-4.255354831,-2.127677386,2.8905332232378127,825.9675062428582,0.00015050540239606154,9670289345,2534.880947999998
600873_2020,0.7741571501634275,C级,7832,40.56,0.00012234922146868113,1.712795505995659e-07,-3.972728353,-1.986364091,3.1015997269932374,967.6228422246901,0.00012235406345669967,13935122983,713.3247459000005
600873_2021,0.7366501622518803,E级,15822,81.93,0.0001312943765964422,2.2667686881647002e-08,-4.463533821,-2.231766899,9.745047109466116,1296.0777707150219,0.00013129615884139851,17393654559,5791.138265999998
600873_2022,0.8154537488538067,A级,2199,11.39,0.0001305694647043544,5.80608863345039e-07,-3.432333396,-1.716166407,9.105338876488087,1585.5364812711907,0.00013057134783437763,21396390698,223.8836918299994
600873_2023,0.7588484824720133,D级,11617,60.15,0.0001308741457019203,4.9315745501614405e-08,-4.173053037,-2.086526494,7.397825060752229,1575.5171543699441,0.0001308764718954015,21211685556,2652.800411299999
600873_2024,0.7547650338295271,D级,12491,64.68,0.0001244675304228437,4.8863149726580796e-08,-4.226487868,-2.113243909,6.233187269058453,1422.7745908058214,0.0001244700267940972,20141227359,2546.267851
600875_2019,0.7151193782892311,E级,18201,94.25,0.00013502250556824327,6.1353808433498656e-09,-4.745279428,-2.372639711,6.423188526254583,1803.4952190691379,0.0001350253540590362,23535028939,22006.192219999997
600875_2020,0.7153084548033125,E级,18189,94.18,0.00011922107503243917,6.403829798239059e-09,-4.742805227,-2.37140261,7.799591380980764,2056.692709988534,0.00011922290433161697,30396408974,18616.15236
600875_2021,0.7256200235880413,E级,17244,89.29,0.00012424476999798467,7.365720384582385e-09,-4.607871016,-2.303935505,1129.6742691880884,2653.5740839953087,0.00012424478948012643,37632147704,16866.972649999996
600875_2022,0.8333903679855241,A级,1112,5.76,0.00013746258006116656,6.11260776355423e-07,-3.197620007,-1.598809698,1120.784529471246,3074.8615431326266,0.00013746260306605904,39413679247,223.88369182999898
600875_2023,0.7425452280720085,D级,14850,76.9,0.00011869682546834476,1.2856563037440183e-08,-4.386392683,-2.193196335,1564.119690361301,3380.6201237228506,0.00011869683864348798,50183757101,9231.391668
600875_2024,0.7262447544069647,E级,17169,88.9,0.00012203046748771764,5.2847207460513005e-09,-4.599695966,-2.29984798,288.47591513535923,3892.8907911461984,0.00012203052293410109,56209516486,23090.18558
600876_2019,0.752489586273062,D级,12961,67.11,0.00025856307479358215,2.2560920406411499e-07,-4.256263893,-2.128131834,0.4137546253560321,105.26913779795093,0.00025872539265857776,717365466.6,1145.0661612000008
600876_2020,0.7518227524442249,D级,13095,67.81,0.00027759812474051555,1.2140217209002227e-07,-4.264989784,-2.132494831,0.6628243487079709,172.84988161179493,0.0002777148807980137,1097130940,2285.5993227999975
600876_2021,0.7534880004052282,D级,12761,66.08,0.00019848550129631648,1.7247266779247108e-07,-4.243198883,-2.121599355,0.7852355742443569,204.6312141316569,0.00019853587816403474,1816556862,1149.8229317000005
600876_2022,0.7484027702244598,D级,13798,71.45,0.00018115495817295162,1.1186503359494924e-07,-4.309742676,-2.154871282,1.077545125863484,285.47736923948435,0.00018118553373527158,2776689800,1618.4064604999994
600876_2023,0.7483339009736961,D级,13809,71.5,0.00015120798269836327,1.0823576093218213e-07,-4.310643875,-2.155321883,1.4598413631971698,374.3047505675161,0.00015122370729271035,4361707357,1396.024249300001
600876_2024,0.7259549826693733,E级,17199,89.06,0.0001121174384664953,8.72237358864661e-08,-4.603487918,-2.301743915,1.182217967726893,260.7518333711544,0.00011212812051986569,4097888220,1284.4005540999992
600877_2021,0.7391216929419864,D级,15434,79.92,0.00016489538425234725,2.570968704078156e-07,-4.431192318,-2.21559603,0.13932745528320398,93.92963933030113,0.00016509106093254256,1003691069,640.3745287000023
600877_2022,0.7492985500623212,D级,13617,70.51,0.0001821508324016109,3.711235385801096e-07,-4.298021017,-2.149010323,0.151812028368015,88.82504375708916,0.00018237002205639513,859231467.9,489.8091598999982
600877_2023,0.7594675145389452,C级,11463,59.36,0.00019395279817270412,5.461526373089626e-07,-4.164953059,-2.082476256,0.14842087439655577,86.50118581157281,0.00019420701864408636,785835991.2099999,354.12562729999746
600877_2024,0.7503594223567228,D级,13403,69.4,0.00014587859771297718,7.830799072304782e-07,-4.284139162,-2.142069189,0.10542672504473309,59.28234738932692,0.00014608108908267868,716044010.1,185.28826529999733
600879_2019,0.7365470573521538,E级,15838,82.01,0.0001322703992892211,3.721296775063925e-08,-4.464883037,-2.2324415,1.4664146843755455,778.2186413166415,0.00013228235362245318,10366803558,3553.4168410000007
600879_2020,0.7235614989559838,E级,17498,90.61,0.00014961637850050873,1.754123910066415e-08,-4.634808286,-2.317404134,1.6753327004217968,795.0389358682867,0.00014962976941622507,9363003028,8528.407621999999
600879_2021,0.7285043828821027,E级,16923,87.63,0.00013275619341115565,2.2361236864717625e-08,-4.570127139,-2.285063558,26.980978444012827,907.4464091940454,0.00013275686604491435,12044037509,5935.889546999999
600879_2022,0.7367895023579172,E级,15804,81.84,0.0001460121413137854,2.5865828644151863e-08,-4.461710459,-2.230855216,27.73832801973018,991.8076895572657,0.0001460129314088921,11968629001,5643.982161999997
600879_2023,0.74358972502216,D级,14667,75.95,0.00013839485354665668,3.4875927387109185e-08,-4.37272472,-2.186362342,18.283770209426553,1062.8539290578287,0.00013839591912380764,13531923876,3967.205690999999
600879_2024,0.7558790006355787,D级,12260,63.48,0.00017584065933859178,5.680650746552525e-08,-4.211910827,-2.105955385,12.354004792636285,810.4703916004084,0.00017584320035297628,8121266352,3094.431618
600881_2019,0.6983536785207165,E级,18941,98.08,0.000144022123940931,5.061555756022404e-09,-4.964670535,-2.482335265,11.480664878840507,965.3990754823512,0.00014402395217214594,11810915743,28453.121789999997
600881_2020,0.7328563905474995,E级,16356,84.69,0.00021024333107820913,1.2010249427630178e-08,-4.513178012,-2.256589,10.528585465816368,1106.5830141883584,0.00021024756941776668,9274012455,17504.32596
600881_2021,0.7297589030480327,E级,16757,86.77,0.00015136671414627892,1.6131953582286804e-08,-4.553710844,-2.276855414,1878.7302689059322,1115.392137911401,0.00015136674688324292,12983838343,9382.036800999998
600881_2022,0.7131356860617594,E级,18311,94.82,0.0001535852075351826,1.1612592515883397e-08,-4.771237458,-2.385618723,1451.0794530356654,735.9657570941692,0.00015358525584193867,8443336991,13224.74673
600881_2023,0.7232079583831262,E级,17535,90.8,0.00014951986027136028,2.617597037619601e-08,-4.639434623,-2.319717298,964.978658475431,525.0754475595614,0.00014951992601603407,6187692638,5711.1038149999995
600881_2024,0.707462948179635,E级,18619,96.41,0.00012951638177811453,2.0455762359641777e-08,-4.845469276,-2.422734628,448.01636625575514,409.4569553915768,0.0001295164601875188,5570439395,6330.535314
600882_2019,0.7994706910551477,A级,3572,18.5,0.00013392683956363615,4.476540215709047e-06,-3.64148697,-1.820741247,91.39129294897509,98.99824358682763,0.00013392721700303373,1302464135,28.917488285000807
600882_2020,0.8051760011261979,A级,2997,15.52,0.00013967093328605317,3.326468453049198e-06,-3.566827779,-1.783412226,119.49324928642878,161.56680879681255,0.00013967121728489387,2038224492,40.98775223300206
600882_2021,0.8108849027960872,A级,2540,13.15,0.00013571597754751902,2.8184501233203985e-06,-3.492122232,-1.746059707,0.9364608186162564,254.16036106695486,0.00013573572143888105,3299762963,47.15269796099987
600882_2022,0.7709001482466262,C级,8650,44.79,0.00012045244845620958,5.356210912671393e-07,-4.015348904,-2.007674184,0.8293298231409448,274.0940948921525,0.00012046999854509954,4009497535,223.88369183000026
600882_2023,0.8184352372173235,A级,1993,10.32,0.00015060997240098174,3.7714102701098676e-06,-3.393321689,-1.696658959,0.542521586525189,229.79759880815945,0.00015065189376492344,2688423367,38.93465615200029
600882_2024,0.7800290542860574,B级,6584,34.09,0.00014268649494315156,6.344901835255487e-07,-3.895890774,-1.94794507,0.5800102681644463,274.90089642450187,0.00014272167953221663,3394682725,223.8836918299993
600883_2019,0.6874077563359425,E级,19151,99.17,0.00010899349820440731,2.438552816625891e-06,-5.107908145,-2.553952853,0.0029061368933186245,1.8005998331440523,0.00011324766139001752,29108680.41,43.69597448000017
600883_2020,0.6887806925635254,E级,19136,99.09,7.317823968938012e-05,6.48480678363513e-06,-5.089946344,-2.54496993,0.0015105517245670285,1.2221664052212693,7.690866248272115e-05,29427562.28,10.284567088001172
600883_2021,0.7180781508102367,E级,17981,93.11,0.0001252909093533328,6.627514794043539e-06,-4.706568406,-2.353280889,0.014406468108262979,2.0968624143018104,0.0001263977240180037,29488744.18,17.904658684001312
600883_2022,0.6327526248438771,E级,19292,99.9,0.00011993751323259064,5.333312523177123e-07,-5.823107513,-2.91155349,0.0042462343700477335,0.6668282116912219,0.00012344654046328175,9796362.100000001,223.88369183000177
600883_2023,0.6822356334630756,E级,19198,99.41,5.823020558276191e-05,6.713273836881261e-06,-5.175593328,-2.587793307,0.006210166888416043,1.203392605561795,5.8784245989043207e-05,36413709.17,7.673890771999986
600883_2024,0.6890361914441457,E级,19134,99.08,6.765346750431273e-05,3.6752808656165537e-06,-5.086600151,-2.543298238,0.009884708669633174,2.4230918183880568,6.812161116372352e-05,63108188.56,17.407699684998036
600884_2019,0.7762776027034503,B级,7368,38.15,0.00023105730557954472,1.5809286743577117e-07,-3.94498071,-1.972490276,1.785247821265736,492.61696759361564,0.00023108732265351642,3756605292,1460.5289688000003
600884_2020,0.7827020428793371,B级,6054,31.35,0.0002300773187349319,2.2229772287222743e-07,-3.860912407,-1.930456092,1.5637927725827288,466.28244557318584,0.00023011128803556845,3570928563,1033.996291
600884_2021,0.769540856075968,C级,8992,46.56,0.00013969421864130902,9.665892611647218e-08,-4.03313577,-2.016567837,1.1313478450020122,1174.7663234959607,0.00013971148625935593,14817637280,1444.2283326999986
600884_2022,0.7749895389775077,B级,7653,39.63,0.00015675257256090002,1.0027887556273892e-07,-3.961835884,-1.980917892,0.9296676486638232,1231.6468371168428,0.00015677902724703507,13844504696,1562.166436299999
600884_2023,0.7724694986043046,C级,8249,42.71,0.00012572461447937487,1.3719333240215707e-07,-3.994812441,-1.997406152,0.6491177732447556,1082.3056276957393,0.0001257489848251829,15168251053,915.404698899999
600884_2024,0.768367708459224,C级,9285,48.08,0.00012177721559070674,1.2220481948482978e-07,-4.048487267,-2.024243572,0.5537172471756402,1060.1435312144686,0.00012180401753970015,15339264352,995.5009243999984
600885_2019,0.7628121977062385,C级,10646,55.13,0.00021614669209020027,1.1771952506819175e-07,-4.121185073,-2.060592478,0.20093808439668615,401.90089375707146,0.0002163795653698282,3276244332,1835.115902600001
600885_2020,0.7270165231136623,E级,17097,88.53,0.00015960488166686206,3.352171353866143e-08,-4.589596852,-2.294798409,0.2258638844875096,443.76105368896447,0.00015971780240097417,4899016674,4760.238755000002
600885_2021,0.7419567120459302,D级,14946,77.39,0.000170721377658164,4.587006910733471e-08,-4.394093867,-2.19704691,2.1298515753184537,568.8227843359496,0.00017073511442464945,5870768850,3720.846967999999
600885_2022,0.744035287888779,D级,14602,75.61,0.0001671979267764296,4.411034897509413e-08,-4.36689422,-2.183447088,2.480821961340174,665.9132270147182,0.00016720923802356142,7017665402,3789.4467010000008
600885_2023,0.7653141798744524,C级,10043,52,0.00020773704822825846,7.581569676893458e-08,-4.088444816,-2.04422237,2.7750209782741524,733.8125936435446,0.00020775265932908638,6224107837,2739.0268948000007
600885_2024,0.7572709092026374,D级,11970,61.98,0.00018047642033195804,5.903974646583699e-08,-4.193696716,-2.096848328,2.85179192247865,800.3688041997276,0.0001804878832547854,7814039255,3055.8630645000017
600887_2019,0.6813245344009745,E级,19206,99.45,0.00011296275602036772,6.291841711179758e-10,-5.187508992,-2.593754496,16.263984677050274,5108.350332008788,0.0001129635431153443,79680361936,179537.4582
600887_2020,0.8373384871153381,A级,947,4.9,0.00011554487702588588,5.137983821070011e-07,-3.14595596,-1.572977723,16.773641143656075,5478.090990351564,0.00011554567539697002,83538072595,223.8836918299986
600887_2021,0.7301274582551087,E级,16694,86.44,0.00012079505348171633,3.951697141088729e-09,-4.548888023,-2.27444401,166.7966025849052,6251.077548240289,0.0001207951432964804,91182530431,30566.89252
600887_2022,0.696229572738155,E级,19005,98.41,0.00011921725124456275,8.229539073642912e-10,-4.992465966,-2.496232982,208.00160453725465,6963.56436435829,0.00011921732161563738,102919672127.23,144864.0407
600887_2023,0.7044086369617949,E级,18739,97.03,0.00012339757336938365,1.0956208467677757e-09,-4.88543709,-2.442718545,153.08353374916584,7137.240005674972,0.00012339767497123434,101912999961.15,112626.9896
600887_2024,0.7011431695532341,E级,18860,97.66,0.00012645312140057883,1.0022879919865836e-09,-4.928168055,-2.464084027,153.64493951577447,6548.996083995088,0.00012645322791598866,91253825704,126163.4581
600888_2019,0.7049962134194384,E级,18715,96.91,9.48027459525111e-05,4.231353989035233e-08,-4.877748277,-2.438874117,7.282179120896133,269.4552166288154,9.480401350962482e-05,5008083753,2239.4825070000015
600888_2020,0.7252858093323102,E级,17288,89.52,0.00011653049784378082,6.466366987376911e-08,-4.612244505,-2.30612222,6.584642234584513,324.4670654937388,0.00011653260201014436,4906105955,1801.1015208000033
600888_2021,0.7574407053158831,D级,11928,61.76,0.00014017126262094222,1.428368358924094e-07,-4.191474896,-2.095737377,0.49860035417255605,466.8299810442419,0.00014021072208948924,5868210154,980.3383341999988
600888_2022,0.7635598020953004,C级,10454,54.13,0.0001451118242958704,1.8939968499448278e-07,-4.111402209,-2.05570101,0.45281455005323046,439.01389074912333,0.00014515839065563457,5330664674,765.1671891
600888_2023,0.7617721310931738,C级,10884,56.36,0.00013478528156741522,2.2883348851909987e-07,-4.134795194,-2.067397483,0.35240880954990206,370.8684450056544,0.00013483690144372912,4848231146,588.0102991999979
600888_2024,0.7512742674426937,D级,13205,68.38,0.00013063031788413645,1.3472348803286427e-07,-4.272167115,-2.13608349,0.3697766834300605,415.49086106694574,0.00013067652281982924,5604326079,968.6179913999987
600889_2019,0.750944010155195,D级,13291,68.82,0.0002400993870107494,6.565033034733514e-07,-4.276489289,-2.138244316,0.031232311859547255,37.32743116912386,0.00024196102642178884,273932118.4,364.724566599996
600889_2020,0.7239583331324374,E级,17452,90.37,0.0001333273326938958,7.965935728790946e-07,-4.629616207,-2.314807705,0.016238116557657577,20.7699881782054,0.00013443198486132524,274487747,166.37184022999958
600889_2021,0.7589012428648723,D级,11606,60.1,0.00015864203275273882,2.260476922538273e-06,-4.172364842,-2.086181291,0.39886408412874236,26.653571770713572,0.0001587061002729488,296034995.6,69.18077939000209
600889_2022,0.7388062877452981,E级,15483,80.17,0.00012136254486640594,1.2147766245260243e-06,-4.435320578,-2.217659681,0.4795966009742467,29.505711055616924,0.00012139376303173949,428378153.54999995,98.90523536000006
600889_2023,0.737957920493768,E级,15627,80.92,8.503058722626953e-05,2.0631647584296954e-06,-4.446422914,-2.223210426,0.45646452564899537,26.9033455845615,8.504669859341906e-05,557489915.9,40.21366784999931
600889_2024,0.7635156484777397,C级,10464,54.18,0.00014875909926717046,2.135203578142525e-06,-4.111981937,-2.055989901,0.6797464362948027,37.59972661747803,0.00014879225038495067,445355737.1,68.6697497400024
600893_2019,0.6890970191108597,E级,19132,99.07,0.0001261422328187613,2.721575346507405e-09,-5.085800504,-2.542900251,19.85757826595003,1430.7886651531528,0.00012614304524430375,19985769807,46347.97688
