DMU,投入_资本,投入_劳动,投入_能源,产出_营收,非期望_SO2,非期望_废水,非期望_烟尘
2693_2020,0.001,0.001,0.001,269441762.99,11.837505533088699,26944.176299000002,538.8835259800001
2693_2021,0.001,0.001,0.001,320293514.52,6.507039566660134,32029.351452,640.58702904
2693_2022,0.001,0.001,0.001,274754114.7,5.4215772036828,27475.41147,549.5082294
2693_2023,0.001,0.001,0.001,235929899.37,2.89180402298599,23592.989937000002,471.85979874000003
2693_2024,0.001,0.001,0.001,174205820.63,2.064942887508034,17420.582062999998,348.41164125999995
2694_2019,0.001,0.001,0.001,1640363485.98,172.1141536245529,164036.348598,3280.7269719600004
2694_2020,0.001,0.001,0.001,1428821038.93,326.3303230778013,142882.103893,2857.64207786
2694_2021,0.001,0.001,0.001,1492802176.56,213.84604138667956,149280.217656,2985.60435312
2694_2022,0.001,0.001,0.001,1055710825.39,111.25917023929591,105571.082539,2111.42165078
2694_2023,0.001,0.001,0.001,932755602.91,65.2867006952583,93275.560291,1865.51120582
2694_2024,0.001,0.001,0.001,842030187.99,58.55867003765076,84203.018799,1684.06037598
2695_2019,0.001,0.001,0.001,2116915652.97,619.833931778375,211691.565297,4233.83130594
2695_2020,0.001,0.001,0.001,2436379031.28,495.2189729282789,243637.90312800003,4872.758062560001
2695_2021,0.001,0.001,0.001,2338738028.36,267.3804438204915,233873.80283600002,4677.47605672
2695_2022,0.001,0.001,0.001,1953725630.69,164.6372139505661,195372.563069,3907.45126138
2695_2023,0.001,0.001,0.001,1920549123.15,108.8047836167349,192054.91231500002,3841.0982463000005
2695_2024,0.001,0.001,0.001,1739291324.72,130.97206338250743,173929.132472,3478.58264944
2698_2019,0.001,0.001,0.001,1459741076.77,674.6402096379722,145974.107677,2919.48215354
2698_2020,0.001,0.001,0.001,1827912892.55,837.9749492820063,182791.28925499998,3655.8257851
2698_2021,0.001,0.001,0.001,2112954813.09,1606.7032846376896,211295.481309,4225.90962618
2698_2022,0.001,0.001,0.001,2153746152.69,972.4037301870422,215374.615269,4307.49230538
2698_2023,0.001,0.001,0.001,2565408783.42,981.8921772662623,256540.878342,5130.81756684
2698_2024,0.001,0.001,0.001,2862689438.16,864.4298948742666,286268.943816,5725.37887632
2701_2019,0.001,0.001,0.001,9369162549.0,10.066178253706354,936916.2549,18738.325098
2701_2020,0.001,0.001,0.001,10561012720.0,7.8560717794784685,1056101.272,21122.02544
2701_2021,0.001,0.001,0.001,13884980323.0,7.280139386168695,1388498.0323,27769.960646000003
2701_2022,0.001,0.001,0.001,14067069989.0,7.290250445342692,1406706.9989,28134.139978
2701_2023,0.001,0.001,0.001,13842844723.0,5.799466301109806,1384284.4723,27685.689446
2701_2024,0.001,0.001,0.001,13672912690.0,6.345353719424077,1367291.269,27345.825380000002
2702_2019,0.001,0.001,0.001,1385183736.59,434.3785605661568,138518.373659,2770.36747318
2702_2020,0.001,0.001,0.001,1605751408.05,374.53090514895644,160575.140805,3211.5028161
2702_2021,0.001,0.001,0.001,1550297708.74,167.69202003537495,155029.770874,3100.5954174800004
2702_2022,0.001,0.001,0.001,1621397148.78,104.42805123976466,162139.714878,3242.79429756
2702_2023,0.001,0.001,0.001,1715823986.65,81.01056145304058,171582.39866500002,3431.6479733000006
2702_2024,0.001,0.001,0.001,1706495912.33,73.80135579105517,170649.59123299998,3412.9918246599996
2703_2019,0.001,0.001,0.001,982370362.06,67.37181443835894,98237.03620599999,1964.7407241199999
2703_2020,0.001,0.001,0.001,1102127420.29,52.21730336848179,110212.742029,2204.2548405800003
2703_2021,0.001,0.001,0.001,1177915845.96,27.022722736131097,117791.584596,2355.83169192
2703_2022,0.001,0.001,0.001,1386395566.38,31.948335929740654,138639.556638,2772.7911327600004
2703_2023,0.001,0.001,0.001,1819442221.52,23.091497484432292,181944.222152,3638.88444304
2703_2024,0.001,0.001,0.001,2693468867.27,40.35992347247194,269346.886727,5386.93773454
2705_2019,0.001,0.001,0.001,9124532014.7,311.6609658552831,912453.2014700001,18249.0640294
2705_2020,0.001,0.001,0.001,13191047852.54,363.31244264135717,1319104.785254,26382.09570508
2705_2021,0.001,0.001,0.001,14912387585.69,394.2687557745123,1491238.758569,29824.775171380003
2705_2022,0.001,0.001,0.001,13696335264.07,255.81365888179366,1369633.526407,27392.67052814
2705_2023,0.001,0.001,0.001,14646752683.92,226.45307336345513,1464675.268392,29293.505367840004
2705_2024,0.001,0.001,0.001,16821049466.94,226.46807369015167,1682104.9466940002,33642.09893388001
2706_2019,0.001,0.001,0.001,2038513229.74,8.586758964314145,203851.322974,4077.02645948
2706_2020,0.001,0.001,0.001,3016563222.31,10.015684734598196,301656.322231,6033.12644462
2706_2021,0.001,0.001,0.001,4027154509.11,7.710617717469213,402715.450911,8054.30901822
2706_2022,0.001,0.001,0.001,4157068010.2,686.5780021834062,415706.80101999996,8314.1360204
2706_2023,0.001,0.001,0.001,4585057446.11,10.222156617941042,458505.74461099994,9170.11489222
2706_2024,0.001,0.001,0.001,4237866195.5,686.5780021834062,423786.61955,8475.732391
2708_2019,0.001,0.001,0.001,1309489076.36,281.8486348116396,130948.90763599999,2618.97815272
2708_2020,0.001,0.001,0.001,1434256333.89,278.20201011536113,143425.63338900002,2868.5126677800004
2708_2021,0.001,0.001,0.001,1622342222.59,93.67915404479437,162234.222259,3244.6844451800002
2708_2022,0.001,0.001,0.001,1487854534.55,90.37004257321337,148785.45345499998,2975.7090691
2708_2023,0.001,0.001,0.001,1823074911.24,50.41837017918096,182307.491124,3646.14982248
2708_2024,0.001,0.001,0.001,2309575739.47,73.51802365336646,230957.57394699997,4619.15147894
2709_2019,0.001,0.001,0.001,2754589624.7,94.08680484499014,275458.96246999997,5509.179249399999
2709_2020,0.001,0.001,0.001,4119046395.55,113.44821306460426,411904.639555,8238.0927911
2709_2021,0.001,0.001,0.001,11090801692.82,293.22981037363286,1109080.169282,22181.603385640003
2709_2022,0.001,0.001,0.001,22316935603.86,416.8251464192269,2231693.560386,44633.87120772
2709_2023,0.001,0.001,0.001,15404639485.24,238.17074205932465,1540463.948524,30809.278970479998
2709_2024,0.001,0.001,0.001,12518297342.63,168.53851423704825,1251829.7342629998,25036.59468526
2715_2019,0.001,0.001,0.001,335695249.82,11.466133893045644,33569.524982,671.39049964
2715_2020,0.001,0.001,0.001,372654175.71,10.263771335772361,37265.417571,745.30835142
2715_2021,0.001,0.001,0.001,485497959.09,12.836085111224156,48549.795909,970.99591818
2715_2022,0.001,0.001,0.001,507196904.6,9.473183405463033,50719.690460000005,1014.3938092000001
2715_2023,0.001,0.001,0.001,544389867.65,8.416797995955049,54438.986764999994,1088.7797352999999
2715_2024,0.001,0.001,0.001,511050011.44,6.88045724362292,51105.001144,1022.1000228800001
2716_2021,0.001,0.001,0.001,1989359322.69,222.36869327446334,198935.932269,3978.7186453800005
2716_2022,0.001,0.001,0.001,3393727067.71,313.84460606528063,339372.706771,6787.45413542
2716_2023,0.001,0.001,0.001,5139090733.56,284.85329580651523,513909.07335600007,10278.18146712
2716_2024,0.001,0.001,0.001,8313104638.16,437.72567332309967,831310.463816,16626.20927632
2718_2019,0.001,0.001,0.001,707049585.85,48.490075979811905,70704.958585,1414.0991717
2718_2020,0.001,0.001,0.001,757452458.07,35.88707082511038,75745.245807,1514.90491614
2718_2021,0.001,0.001,0.001,976530286.21,22.402710056235787,97653.028621,1953.0605724200002
2718_2022,0.001,0.001,0.001,951299329.15,21.92190401818611,95129.932915,1902.5986583
2718_2023,0.001,0.001,0.001,999839061.25,12.689483015516428,99983.906125,1999.6781225
2718_2024,0.001,0.001,0.001,624370799.57,9.355800616560552,62437.079957,1248.74159914
2719_2019,0.001,0.001,0.001,670570447.53,149.64201885471846,67057.044753,1341.1408950599998
2719_2021,0.001,0.001,0.001,1146225734.85,47.72353538157933,114622.57348499999,2292.4514697
2719_2022,0.001,0.001,0.001,989090050.01,30.941375921151188,98909.005001,1978.18010002
2719_2023,0.001,0.001,0.001,708944247.67,23.86369237855007,70894.42476699999,1417.8884953399997
2719_2024,0.001,0.001,0.001,635205259.95,24.230441895502885,63520.525995,1270.4105199
2721_2019,0.001,0.001,0.001,10680541104.29,11.475116376681497,1068054.110429,21361.082208580003
2721_2020,0.001,0.001,0.001,3896180389.56,2.8982706126481914,389618.038956,7792.36077912
2721_2021,0.001,0.001,0.001,2950792946.32,1.547152638981309,295079.29463200003,5901.585892640001
2721_2022,0.001,0.001,0.001,1823352711.9,0.9449514312746184,182335.27119,3646.7054238
2722_2019,0.001,0.001,0.001,2413778365.94,519.5309754466621,241377.836594,4827.55673188
2722_2020,0.001,0.001,0.001,2366805499.78,459.08812255688986,236680.54997800002,4733.610999560001
2722_2021,0.001,0.001,0.001,3149629670.31,181.8695457472489,314962.967031,6299.25934062
2722_2022,0.001,0.001,0.001,2835624601.42,172.23156565469003,283562.460142,5671.24920284
2722_2023,0.001,0.001,0.001,2789256239.77,77.13876854663208,278925.623977,5578.512479540001
2722_2024,0.001,0.001,0.001,2452332948.33,78.06224694004962,245233.294833,4904.66589666
2723_2019,0.001,0.001,0.001,1000817902.93,34.18431474292745,100081.790293,2001.6358058600001
2723_2020,0.001,0.001,0.001,1089212931.35,29.999482608890894,108921.29313499999,2178.4258627
2723_2021,0.001,0.001,0.001,1320523787.96,34.91334086228049,132052.378796,2641.0475759200003
2723_2022,0.001,0.001,0.001,1724294776.9,32.20556063830453,172429.47769,3448.5895538
2723_2023,0.001,0.001,0.001,1604039697.95,24.80001726229392,160403.969795,3208.0793959000002
2723_2024,0.001,0.001,0.001,1528571685.17,20.57973170568964,152857.168517,3057.1433703400003
2724_2019,0.001,0.001,0.001,1494580747.78,51.04946518368272,149458.074778,2989.1614955600003
2724_2020,0.001,0.001,0.001,1704303041.56,46.940509044626744,170430.304156,3408.60608312
2724_2021,0.001,0.001,0.001,2112617716.36,55.85551969261723,211261.771636,4225.23543272
2724_2022,0.001,0.001,0.001,1734187566.78,32.39033347913813,173418.756678,3468.37513356
2724_2023,0.001,0.001,0.001,1700581410.41,26.292646240616154,170058.141041,3401.16282082
2724_2024,0.001,0.001,0.001,1713896295.94,23.074826181866456,171389.629594,3427.79259188
2725_2019,0.001,0.001,0.001,714905483.22,49.028840258844696,71490.548322,1429.8109664400001
2725_2020,0.001,0.001,0.001,722218589.0,34.217737863963784,72221.8589,1444.4371780000001
2725_2021,0.001,0.001,0.001,944029317.47,21.65710104695983,94402.93174700001,1888.0586349400003
2725_2022,0.001,0.001,0.001,773592286.61,17.826792615765125,77359.228661,1547.18457322
2725_2023,0.001,0.001,0.001,639784933.6,8.119846846502172,63978.49336,1279.5698672
2725_2024,0.001,0.001,0.001,708388432.3,10.614751580696993,70838.84323,1416.7768646
2726_2019,0.001,0.001,0.001,16822362113.63,2675.084347883646,1682236.2113629999,33644.72422726
2726_2020,0.001,0.001,0.001,24101638774.23,2903.40445026598,2410163.877423,48203.27754846
2726_2021,0.001,0.001,0.001,19509959768.79,1359.9224795151729,1950995.9768790002,39019.919537580005
2726_2022,0.001,0.001,0.001,16116307059.41,967.3860514179534,1611630.705941,32232.61411882
2726_2023,0.001,0.001,0.001,13318473211.9,556.5492242369259,1331847.32119,26636.9464238
2726_2024,0.001,0.001,0.001,10989671145.22,480.02717839050797,1098967.1145219998,21979.342290439996
2728_2019,0.001,0.001,0.001,921122276.68,31.462200796535285,92112.22766799999,1842.2445533599998
2728_2020,0.001,0.001,0.001,632695186.75,17.425911596652295,63269.518675,1265.3903735000001
2728_2021,0.001,0.001,0.001,758160497.71,20.045012536848947,75816.049771,1516.3209954200001
2728_2022,0.001,0.001,0.001,886570938.6,16.558951813664724,88657.09386000001,1773.1418772000002
2728_2023,0.001,0.001,0.001,1067212110.88,16.50013949541175,106721.211088,2134.42422176
2728_2024,0.001,0.001,0.001,687785167.66,9.259908683982575,68778.516766,1375.5703353200001
2729_2019,0.001,0.001,0.001,178077303.92,55.84310651574399,17807.730391999998,356.15460784
2729_2020,0.001,0.001,0.001,169195010.59,39.46361818229015,16919.501059000002,338.39002118
2729_2021,0.001,0.001,0.001,222588256.53,24.07684289490743,22258.825653,445.17651306
2729_2022,0.001,0.001,0.001,253009434.57,16.29537970835844,25300.943456999998,506.01886913999994
2729_2023,0.001,0.001,0.001,269316056.41,12.715432997698992,26931.605641000002,538.6321128200001
2729_2024,0.001,0.001,0.001,376319269.35,16.274795672032404,37631.926935,752.6385387
2730_2019,0.001,0.001,0.001,1002530715.97,68.75442905611672,100253.071597,2005.0614319400001
2730_2020,0.001,0.001,0.001,808127844.95,38.28800197092278,80812.784495,1616.2556899
2730_2021,0.001,0.001,0.001,919208857.44,21.08769160071261,91920.885744,1838.41771488
2730_2022,0.001,0.001,0.001,1229836298.61,28.34055745660954,122983.629861,2459.6725972199997
2730_2023,0.001,0.001,0.001,1373536850.06,17.43227805906278,137353.68500599999,2747.0737001199996
2730_2024,0.001,0.001,0.001,1189164821.33,17.818880985871616,118916.482133,2378.32964266
2731_2019,0.001,0.001,0.001,2273646858.91,528.0167314099047,227364.68589099997,4547.29371782
2731_2020,0.001,0.001,0.001,2109468698.82,645.6402496405724,210946.869882,4218.93739764
2731_2021,0.001,0.001,0.001,3680079849.95,770.2082791172436,368007.984995,7360.1596999
2731_2022,0.001,0.001,0.001,4205835697.86,694.7121980693613,420583.569786,8411.67139572
2731_2023,0.001,0.001,0.001,4564892113.94,460.0601427413132,456489.211394,9129.78422788
2731_2024,0.001,0.001,0.001,4437882825.07,628.624909298136,443788.28250699997,8875.76565014
2732_2019,0.001,0.001,0.001,1470757199.1,50.23573904630412,147075.71990999999,2941.5143982
2732_2020,0.001,0.001,0.001,1636997322.03,45.086751432681616,163699.732203,3273.9946440599997
2732_2021,0.001,0.001,0.001,1984746938.46,52.47474299184728,198474.693846,3969.4938769200003
2732_2022,0.001,0.001,0.001,1875194458.16,35.023993368151864,187519.44581600002,3750.3889163200006
2732_2023,0.001,0.001,0.001,1950327947.63,30.153971145585682,195032.794763,3900.6558952600003
2732_2024,0.001,0.001,0.001,1732223350.14,23.321570159954526,173222.335014,3464.44670028
2733_2019,0.001,0.001,0.001,2931820343.81,100.14036430514237,293182.034381,5863.64068762
2733_2020,0.001,0.001,0.001,2546623812.71,70.1400016304361,254662.381271,5093.24762542
2733_2021,0.001,0.001,0.001,3110278798.04,82.23269042388799,311027.87980399997,6220.55759608
2733_2022,0.001,0.001,0.001,4078274887.01,76.17208550002604,407827.488701,8156.54977402
2733_2023,0.001,0.001,0.001,3600147423.96,55.661788405310446,360014.742396,7200.29484792
2733_2024,0.001,0.001,0.001,3554072599.88,47.84980729244554,355407.25998800003,7108.145199760001
2734_2019,0.001,0.001,0.001,2832674577.01,609.6923424632051,283267.45770100004,5665.349154020001
2734_2020,0.001,0.001,0.001,4388047897.5,851.1475366861515,438804.78975,8776.095795
2734_2021,0.001,0.001,0.001,4737565985.43,273.5619942369185,473756.59854300006,9475.131970860002
2734_2022,0.001,0.001,0.001,5016359901.99,304.6861419436447,501635.990199,10032.71980398
2734_2023,0.001,0.001,0.001,4223936964.12,116.81583469637916,422393.696412,8447.87392824
2734_2024,0.001,0.001,0.001,4237402851.27,134.8842896661181,423740.285127,8474.805702540001
2735_2019,0.001,0.001,0.001,1325601187.01,45.277735407894184,132560.118701,2651.20237402
2735_2020,0.001,0.001,0.001,1541627190.34,42.46003398865006,154162.71903399998,3083.2543806799995
2735_2021,0.001,0.001,0.001,1735135653.95,45.87526789065865,173513.565395,3470.2713079000005
2735_2022,0.001,0.001,0.001,1750690506.19,32.69856756010806,175069.05061900002,3501.3810123800004
2735_2023,0.001,0.001,0.001,1773697283.05,27.423088901067196,177369.728305,3547.3945661
2735_2024,0.001,0.001,0.001,1989216374.07,26.781563259411342,198921.637407,3978.43274814
2737_2019,0.001,0.001,0.001,4371413641.89,2020.3113159660938,437141.36418900004,8742.827283780001
2737_2020,0.001,0.001,0.001,3461888347.2,1587.042645187501,346188.83472,6923.7766943999995
2737_2021,0.001,0.001,0.001,4460899864.6,3392.094530602419,446089.98646000004,8921.799729200002
2737_2022,0.001,0.001,0.001,5094511319.93,2300.1419200645637,509451.13199300005,10189.02263986
2737_2023,0.001,0.001,0.001,5700286745.9,2181.7446795017986,570028.67459,11400.5734918
2737_2024,0.001,0.001,0.001,3377047677.27,1019.7476993956524,337704.767727,6754.09535454
2738_2019,0.001,0.001,0.001,1164933484.85,1.2515983206485224,116493.348485,2329.8669697
2738_2020,0.001,0.001,0.001,1275709822.53,0.9489684560839559,127570.982253,2551.4196450599998
2738_2021,0.001,0.001,0.001,2394085800.33,1.2552612912226186,239408.580033,4788.17160066
2738_2022,0.001,0.001,0.001,8041223930.72,4.167359399496323,804122.393072,16082.447861440001
2738_2023,0.001,0.001,0.001,6013324070.79,2.519284944969114,601332.407079,12026.64814158
2738_2024,0.001,0.001,0.001,5363854702.53,2.4892688309230375,536385.4702529999,10727.709405059999
2740_2019,0.001,0.001,0.001,1941109415.25,608.7108095662553,194110.941525,3882.2188305
2740_2020,0.001,0.001,0.001,1514315524.37,353.20408948740123,151431.55243699998,3028.6310487399996
2740_2021,0.001,0.001,0.001,841981877.1,91.07517930787019,84198.18771,1683.9637542
2741_2019,0.001,0.001,0.001,1713623496.48,58.53117213736066,171362.349648,3427.24699296
2741_2020,0.001,0.001,0.001,2014264550.37,55.47757707359894,201426.45503699998,4028.5291007399996
2741_2021,0.001,0.001,0.001,2580095761.16,68.21517612027502,258009.57611599998,5160.191522319999
2741_2022,0.001,0.001,0.001,3302329204.64,61.679339792981025,330232.92046399997,6604.658409279999
2741_2023,0.001,0.001,0.001,2699461878.86,41.73631193803483,269946.187886,5398.923757720001
2741_2024,0.001,0.001,0.001,2589007825.65,34.85677966740712,258900.782565,5178.0156513
2742_2019,0.001,0.001,0.001,3180117049.92,2111.3850641089775,318011.704992,6360.23409984
2742_2020,0.001,0.001,0.001,2549509857.65,969.7280968396233,254950.98576500002,5099.019715300001
2742_2021,0.001,0.001,0.001,2489145222.21,382.95874768193005,248914.522221,4978.29044442
2743_2019,0.001,0.001,0.001,3739840077.26,271.20721296260007,373984.00772600004,7479.6801545200005
