DMU,投入_资本,投入_劳动,投入_能源,产出_营收,非期望_SO2,非期望_NOx
837_2024,310010.38,1511,1439862350,385982.4471,757.5618455,1019.821569
848_2019,23036.62,1040,1034588937,225539.4059,1172.298049,1820.096905
848_2020,21783.71,7139,908600289,186064.3699,827.3283331,1134.811052
848_2021,20523.99,6554,1649395758,252390.7407,508.4957008,1278.12775
848_2022,19699.15,20774,1318177031,269202.1225,595.6242386,1217.484501
848_2023,17991.17,26241,1802614985,295463.8663,458.4756523,886.3788526
848_2024,56029.61,15477,2171679522,328729.2242,524.3640114,1123.158387
850_2019,206441.1,3379,1415326031,297891.7085,216.0262962,269.6373011
850_2020,226692.55,2689,1910679339,339205.1181,137.9749874,185.1905198
850_2021,210789.74,2610,2795155699,349844.7706,359.246409,597.1521015
850_2022,219101.01,1807,2185390986,349415.1478,336.57416,678.8189019
850_2023,240569.99,1556,2353387043,356544.3999,173.8736295,369.6293026
850_2024,231595.21,2950,2436492160,334397.0878,226.9069367,457.2660773
852_2019,133088.3,3042,5407803266,658835.217,691.2788947,1016.043073
852_2020,123906.65,317,3446336352,621335.1763,1419.07561,2363.604266
852_2021,155026.59,317,4329049521,695147.2812,995.8083971,1584.881069
852_2022,154453.82,1216,5176627215,775191.2951,816.9579983,1686.620105
852_2023,140360.46,1317,5308556777,839801.173,587.8050762,1191.218521
852_2024,153328.23,2983,6313054693,803679.7787,558.9160537,1182.573499
856_2019,31489.62,3138,1295785347,254640.0307,1323.555899,2054.93816
856_2020,41565.76,4506,1551921302,265222.7344,1179.303071,1617.599814
856_2021,22700.38,4315,1210302690,345008.504,695.0942041,1747.151824
856_2022,22997.29,1966,1591760793,319954.0882,707.9157043,1447.013641
856_2023,22751.7,1102,1152532732,292092.9235,453.2449105,876.2661697
856_2024,21743.65,2025,1052829358,249514.7402,398.007054,852.5088509
858_2019,610874.59,2348,16858330333,5011810.588,16293.14618,18413.97979
858_2020,586688.09,1872,17340551154,5732105.945,15848.23483,13597.93555
858_2021,561014.7,1884,19137502430,6620905.361,10157.16026,13727.40824
858_2022,531297.14,3690,19397297582,7396864.07,74.45261263,149.4310792
858_2023,518991.73,3659,21310361287,8327206.732,4161.842287,8743.3431
858_2024,726474.07,918,21471357324,8917517.832,13137.21967,16881.57744
859_2019,98221.09,779,1088977073,136056.9742,98.66633869,123.1522539
859_2020,98395.65,3350,1125673915,148144.0506,60.25903628,80.87989323
859_2021,99463.05,3245,1286257065,191002.7238,196.1356818,326.0236753
859_2022,130804.8,3816,1882608134,246037.6513,236.9957809,477.9844529
859_2023,124174.15,3555,1699976587,223505.267,108.9953229,231.7077368
859_2024,163300.54,937,1736504125,231429.5169,157.0377394,316.4646799
860_2019,300537.27,915,11110477321,1490014.103,16.00863202,154.3998563
860_2020,293864.55,1227,12003411215,1551139.952,11.53854003,132.1122061
860_2021,282597.89,1267,10156573456,1486937.904,7.796276945,76.9448345
860_2022,309395.09,2492,9663461973,1167833.851,6.052291815,57.81023756
860_2023,327507.2,2647,7898006310,1059255.595,4.437756294,54.23615796
860_2024,297268.09,5080,6384262121,912583.2462,4.235135283,44.56345474
868_2021,71085.47,5129,2099138473,178072.1587,182.857624,303.9524175
868_2022,67006.98,2436,1524985418,148799.2572,143.3308925,289.0766156
868_2023,64855.9,1605,1929842919,214644.612,104.6743063,222.5219026
868_2024,60733.37,2221,2209178946,273515.4206,185.595355,374.0143919
869_2019,589406.89,2205,1338542601,503101.1489,800.0291515,840.1534992
869_2020,572493.58,5871,1095500438,339540.2001,409.0271775,633.5034674
869_2021,568786.73,5242,957499905,395306.7583,275.5446722,454.5042562
869_2022,602813.8,439,1266006299,391894.116,235.2355909,444.9916264
869_2023,579508.26,485,1368282215,438476.4335,183.2295001,383.712983
869_2024,555167.18,978,1432909914,327727.8347,143.151024,287.6989073
876_2019,1382510.23,1028,75371393867,8205053.949,26674.22103,30146.33034
876_2020,2886100.94,1156,98721640863,10982522.44,30364.68557,26053.18774
876_2021,3373647.8,917,115789501000.51,12626170.26,19369.86376,26178.38259
876_2022,3568332.73,1504,124848439645.91,14150772.82,74.45261263,149.4310792
876_2023,3586772.35,1775,121031325631.08,14170324.89,7082.165636,14878.46001
876_2024,4347643.57,2296,87621704089,10306296.23,15183.15747,19510.64647
877_2019,1098173.67,2193,2761718951,968821.6842,2161.986608,2407.832667
877_2020,1007696.22,3221,3715733405,869227.1683,1541.13337,1197.254484
877_2021,11251389.58,3468,119671951166.11,16997853.88,7077.119773,13181.2938
877_2022,11633415.04,4990,94186881562,13258052.07,4147.472447,8967.032255
877_2023,11620807.52,5039,72344458012,10737995.93,3614.504702,6047.836746
877_2024,11527168.95,2814,53198864861,8699513.861,3318.503142,8191.624402
878_2019,1782852.11,2393,64964568135,6328999.589,54493.3874,32673.87107
878_2020,1571783.29,12524,90266924630,8823851.373,32504.86024,9636.442203
878_2021,1434239.32,13429,128904135617.72,12705775.46,26098.70665,35474.44495
878_2022,1342618.32,1816,140298349918.67,13491529.85,74.45261263,149.4310792
878_2023,1198525.59,1720,154188024574.89,14698455.37,20425.60724,32769.79151
878_2024,1325224.81,1510,201701161820.38,17801227.39,32724.8871,39854.87798
880_2019,110373.09,1497,1931631098,265876.3639,422.7953808,444.0000942
880_2020,110277.11,1771,1984406344,330847.1105,398.5550451,617.2841731
880_2021,98184.61,1977,1842528513,341067.7884,237.7379338,392.1429579
880_2022,89209.72,2525,1577334028,345451.5842,207.3583252,392.2566224
880_2023,81473.74,2367,1603883320,376195.0635,157.2035078,329.2102357
880_2024,74718.17,1661,1851728068,400169.5303,174.7934474,351.2925191
881_2019,241500.7,1911,5012295156,702162.1594,1630.655028,2215.170082
881_2020,277478.37,944,5380287944,665167.959,2035.864326,3755.261734
881_2021,274488.39,951,5800239475,799885.7683,1674.090417,3019.37932
881_2022,245329.63,1183,5173182932,694490.7174,1147.146982,2359.489559
881_2023,235601.88,1235,4214730644,635251.8945,640.2212143,1391.924699
881_2024,209182.02,4775,4157290205,616840.0579,873.752284,1830.590836
887_2019,402593.35,4946,5392920621,1170610.44,848.9079433,1059.58048
887_2020,402189.84,15093,4815822579,1154832.405,469.7393347,630.485809
887_2021,389433.08,15030,8111636705,1257718.914,1291.518529,2146.807829
887_2022,430916.24,781,7724253850,1485189.14,1430.608519,2885.319848
887_2023,467796.66,685,8314462083,1724444.827,840.9485071,1787.730613
887_2024,506257.18,4643,8232733043,1885403.412,1279.350593,2578.165462
890_2019,17114.64,5977,1105050265,100360.9326,216.0124307,340.5266902
890_2021,36381.71,4480,530221215.2,66746.80926,38.54171173,59.78117939
890_2022,37048.39,4572,329297675,67757.51097,41.15489121,87.74861652
890_2023,24942.92,1716,383983142.6,44593.04831,12.33250923,25.49682108
890_2024,18751.88,1635,280992833.5,31226.90524,9.94009557,22.4270066
893_2019,77009.29,4764,277823194.6,60543.82165,20.67957666,38.90529543
893_2020,78493.94,4600,187814558.8,36317.23616,10.0026199,25.96119455
893_2021,158252.82,3552,264575893,83296.48286,22.02276495,43.70158019
893_2022,230997.4,3442,1170636619,346611.6844,64.73848769,157.3714027
893_2023,411088.17,1806,1557083482,389759.7332,60.26065392,167.8369785
893_2024,514589.35,1796,1773796729,354798.8671,47.76789709,115.7874158
895_2019,1057539.14,1335,52797269685,6030973.176,15241.13946,21990.40116
895_2020,1030381.81,1648,60134727394,7386264.347,18559.31995,36871.32793
895_2021,1083528.43,4106,54794247807,6668226.035,7103.353507,14161.55378
895_2022,1516482.27,6177,50322233622,6257563.59,6862.546597,13270.76825
895_2023,1707464.01,2192,49274733857,5989296.318,5222.780406,7454.833437
895_2024,1689326.63,2581,45906265817,5956122.454,5855.068388,10795.56764
898_2019,5096600,20581,75894000000,10558700,24520.82759,33310.41987
898_2020,5037200,21014,82277000000,10090300,30883.14994,56965.63847
898_2021,4789500,13855,1.16401E+11,13667400,28604.66366,51591.19783
898_2022,4698500,19414,1.17323E+11,13107200,21650.23167,44530.907
898_2023,4869200,4206,1.05411E+11,11350200,11438.98805,24869.85691
898_2024,5184200,4187,90248000000,10510100,14887.5284,31190.7317
901_2019,130925.95,6267,4022150601,593188.8845,2741.507242,6388.924189
901_2020,142425.64,5745,3970842856,534957.1694,2452.418322,5252.786414
901_2021,111599.01,900,3973726918,580464.3124,4413.884819,5517.227357
901_2022,132880.01,780,4334172628,574026.552,2591.696146,4601.591174
901_2023,153279.06,2039,5016099139,680485.2365,2604.509405,4760.689091
901_2024,157892.66,2054,4797207902,689781.6304,2082.893989,4204.715386
902_2019,281767.95,6407,5966620202,932749.843,978.682171,1438.468971
902_2020,291118.11,5778,6283340899,1006853.318,2299.565583,3830.143356
902_2021,449412.49,1929,9493591922,1180152.661,1690.585523,2690.655148
902_2022,658331.51,2004,11677104923,1595773.291,1681.752313,3471.998891
902_2023,687523.49,2235,10353146292,1509986.897,1056.890597,2141.845494
902_2024,772035.44,2284,11824375564,1556341.472,1082.351773,2290.076506
903_2019,269594.68,1679,5475688822,681128.6574,5864.593176,3516.370893
903_2020,321771.66,1691,7832486648,1024564.176,3774.238022,1118.916565
903_2021,319932.45,7596,9096628851,820995.9074,1686.393044,2292.215396
903_2022,319282.17,7615,5412059685,476765.7109,74.45261263,149.4310792
903_2023,318359.27,742,7136832985,531681.6775,738.8477801,1185.369298
903_2024,314059.59,602,5886194774,473142.2457,869.8010668,1059.310466
908_2019,95519.45,8601,435837680.6,134402.9111,270.1892885,318.5934505
908_2020,91867.68,9520,294141645.4,87791.85995,159.6415876,268.8459307
908_2021,62001.04,3708,144451699.8,81118.34912,90.67331923,153.938008
908_2022,45269.83,3150,144739478.9,84065.7162,77.74217271,144.9702667
908_2023,33957.97,2348,123868137.2,65689.38378,36.41079413,65.55432137
910_2019,183281.25,2651,4299891009,729801.1527,1570.79171,2476.230189
910_2020,186939.38,2162,4735687407,726412.959,1409.019717,1893.316216
910_2021,174085.46,1957,6913253716,875052.366,505.2828204,783.7327814
910_2022,168364.91,4177,5382717631,736296.8358,447.2156038,953.5330883
910_2023,159598.66,5622,4380697545,653183.9928,180.6424527,373.4688708
910_2024,156089.06,5320,3738353020,534990.578,170.2972944,384.2275477
911_2020,178354.06,5309,3265716457,354740.7202,865.0385076,2491.079839
911_2021,162202.51,3136,2687667546,323333.4867,1183.962795,2719.204743
911_2022,129628,2697,2622076680,283753.6289,747.3501021,1134.584323
911_2023,117746.57,1730,2955905845,336543.0692,845.0646665,1535.157787
911_2024,132057.74,2097,3107262719,325159.8145,1222.26459,1739.500486
912_2019,432767.28,4241,4393168472,550720.3828,1790.364489,2023.411264
912_2020,412148.16,4348,4935652539,561795.2971,1553.262253,1332.713721
912_2021,407168.58,2306,4794173187,675285.6225,1035.958667,1400.098765
912_2022,389833.87,2467,6384814048,753443.0868,74.45261263,149.4310792
912_2023,378493.05,1043,4777617535,641823.4612,320.7759946,673.8973718
912_2024,377261.4,1231,4779280826,506898.8092,746.7594832,959.6001556
913_2019,80660.58,5147,2356833053,378459.711,259.5509638,377.2659039
913_2020,74120,4250,2518502813,361245.0165,171.1529926,283.4851574
913_2021,66739.99,1561,3711469825,430944.9518,98.86364962,201.8133902
913_2022,105325.49,1512,4193681054,564838.6708,130.1623868,276.4303582
913_2023,110840.31,1339,4006136223,509776.7421,64.69844559,180.0034502
913_2024,117665.96,2011,4330650770,603088.2915,90.36895724,231.0355722
915_2019,78610.5,2956,463172561.2,179994.7847,286.2268854,300.5821961
915_2020,90486.6,3544,458236452.7,182103.3958,219.3708962,339.7628105
915_2021,87774.63,40403,423435088.4,202714.1973,141.2999294,233.0708078
915_2022,87805.65,42685,263852190.2,234107.5595,140.5237483,265.8266593
915_2023,90429.79,3519,275634633.4,248416.5699,103.8077316,217.3906185
915_2024,85402.32,3575,238425041.1,213449.1189,93.23425328,187.378281
919_2019,94934.81,2495,1309865661,253492.054,545.6050809,860.103707
919_2020,128835.56,2440,1233976619,250373.2374,485.6477624,652.5705586
919_2021,126433.12,20242,1531194508,280875.4876,162.1863606,251.5636043
919_2022,125934.91,19759,1388442626,267096.8039,162.2305742,345.9007671
919_2023,129745.55,5961,1503431130,278573.841,77.04148058,159.279252
919_2024,139619.01,6074,1705571789,328145.0555,104.4545781,235.6721317
920_2019,57862.05,7078,569117847.1,113656.7496,1829.249034,1208.708116
920_2020,58599.75,5745,562412377.9,125411.4953,1291.809336,1014.093519
920_2021,48100.3,2148,721312752.1,138081.9409,765.2974585,646.1978759
920_2022,47855.27,1997,675542941.5,146134.0101,74.45261263,149.4310792
920_2023,71728.98,1489,788672460.4,170516.2988,411.896455,441.3640339
920_2024,89142.99,1466,790986259.7,174368.9673,470.563312,415.5058868
921_2019,381354.17,8705,19385438486,3745304.397,1279.260332,2406.722438
921_2020,387940.35,13424,23239156243,4839287.07,1332.85333,3459.340148
921_2021,518875.4,4201,40720746123,6756260.367,1786.288314,3544.678528
921_2022,531827.48,4453,43339657470,7411515.104,1384.287665,3365.035227
921_2023,566291.25,1230,44352349812,8560018.922,1323.462364,3686.085527
921_2024,564864.31,1271,53813631104,9274561.111,1248.668814,3026.721794
922_2019,43900.94,2130,246428712.2,210317.1552,972.0108032,2265.215002
922_2020,60903.77,1972,178515668.8,236875.3865,1085.914109,2325.898003
922_2021,54035.87,3856,567919874.5,304563.6832,2315.920185,2894.832721
922_2022,55569.04,3932,453045910.2,357914.0698,1615.96099,2869.160353
922_2023,136784.19,3017,2001475600,532051.3949,2036.389311,3722.242799
922_2024,161652.08,2163,2895088058,489933.0544,1479.422717,2986.49451
925_2019,35101.78,5494,1667307291,277807.9943,190.5231404,276.9316813
925_2020,41784.86,5997,1813583859,292678.9948,138.6673408,229.6783267
925_2021,64895.66,7375,1932258843,290613.4678,66.67001883,136.0955475
925_2022,77353.1,7164,1678532840,255956.1811,58.98297899,125.2641904
925_2023,77746.26,1396,1435920124,232499.66,29.5077538,82.09621488
925_2024,150331.59,1361,1415005345,202379.3642,30.32526476,77.5290001
929_2019,20739.78,5503,340115572.5,45547.17101,365.199696,323.6496046
929_2020,19202.46,5124,247666186.1,30662.88898,68.13500572,145.0228875
929_2021,18609.44,1462,428326395.6,30854.26948,119.256719,167.8994961
929_2022,17455.39,1312,181722532.9,26649.43734,71.20934521,85.50534474
929_2023,14192.84,1936,243466899,24124.41118,83.28898027,98.33885488
929_2024,10491.51,1971,206558847.7,21052.99767,85.85876067,96.16750259
930_2019,808047.25,6435,16552626434,1947195.512,1412.075001,1762.508078
930_2020,785664,7376,23871610836,1990935.066,809.8322401,1086.959718
930_2021,778801.97,2253,19408423342,2346855.312,2409.924098,4005.861168
930_2022,840468.46,1422,21252075554,1991805.136,1918.606404,3869.537378
930_2023,810381.17,4380,20776917761,2037895.009,993.806667,2112.684174
930_2024,806467.88,4458,21206531791,2005335.548,1360.731187,2742.164789
931_2019,71764.12,4784,558165802.1,213514.9043,2.293992739,22.12507283
931_2020,75946,4035,467867031.5,178961.5901,1.331250264,15.24234512
931_2021,89476.74,1902,609319759.6,195583.4389,1.025478369,10.12089026
931_2022,88940.78,1616,770737483.6,206028.0707,1.06773922,10.19882383
931_2023,87495.96,169,734930169.1,227660.3346,0.953784041,11.65669733
931_2024,84088.8,152,709549224.8,253214.2198,1.17512181,12.36500941
932_2019,4216323.28,1606,96303586476,10711563.41,21533.3855,25391.07166
932_2020,4242227.06,1507,108628817330.79,11627590.29,21143.72534,35607.29132
932_2021,4353128.26,3052,124230219167.11,17117596.55,19133.88665,32484.00323
932_2022,4949278.25,2856,1.19214E+11,16809851.02,15545.38997,28988.37594
932_2023,5353596.25,974,1.21073E+11,16389680.17,9084.592305,16355.98173
932_2024,5466817.25,1672,100523332366.52,14411182.37,7588.19332,17978.50429
933_2019,1632753.37,36434,9444203582,1761783.674,4452.281562,6423.89356
933_2020,2139098.63,27306,11232487115,1880923.433,4726.159011,9389.339653
933_2021,2054259.2,2034,19049371189,3445156.677,3669.96644,7316.604343
933_2022,2073447.2,2125,22412005876,4270385.329,4683.247382,9056.447162
933_2023,2215614.74,22162,20044515954,3762507.956,3280.978563,4683.166206
933_2024,2211404.01,25183,23521592315,3837266.354,3772.161687,6955.106916
935_2019,152816.79,4844,572426601.4,181046.0872,588.571797,665.184554
935_2020,68151.73,5533,512093814.7,147272.3613,407.1814075,349.3655032
935_2021,75493.39,4717,422317189.4,122380.3218,187.7441942,253.736392
935_2022,76625.44,4562,312816628.2,121958.869,74.45261263,149.4310792
935_2023,73195.27,7617,391056003.7,121934.4575,60.94144144,128.0279008
935_2024,109443.81,7769,343356336.8,107455.7679,158.3030227,203.4223985
936_2019,44756.43,7710,2741663766,318687.4679,685.9288053,1081.313076
936_2020,44039.2,8317,2255572066,235555.8721,456.9065904,613.9507108
936_2021,42288.4,7698,1816842899,241801.987,139.6240896,216.5677749
936_2022,48721.47,1851,2680396733,292743.79,177.8081671,379.1146133
936_2023,46629.58,1644,3073477620,285814.6702,79.0439809,163.4193172
936_2024,55282.91,448,3257474519,326131.1904,103.813528,234.2257839
938_2019,60358.02,809,52508703038,5409905.766,58.12373891,560.5911189
938_2020,61079.16,8568,53945066975,5970489.441,44.41296953,508.5128074
938_2021,91200.24,6955,71484228177,6763753.854,35.46355103,350.0051479
938_2022,104202.1,2418,72635302967,7405764.938,38.38033164,366.6009765
938_2023,105456.17,1997,88657605670,7730781.077,32.38814365,395.8325691
938_2024,108571.21,4578,94105887691,7902407.845,36.67365846,385.8920223
949_2019,506373.05,4649,1386728825,480415.2548,1214.078671,1751.711352
949_2020,502849.85,60,1094515123,447650.9577,1124.803684,2234.618812
949_2021,481399.39,21,2776183150,874049.4707,931.0845703,1856.250601
949_2022,561942.82,137284,4412069459,727442.5741,797.7719267,1542.72852
949_2023,603952.69,172410,3765708093,737874.5535,643.4406574,918.4270742
949_2024,722277.92,479,4454522873,736577.4527,724.0803714,1335.058467
951_2019,130397.51,469,33481190613,3984282.001,6335.78706,6653.549634
951_2020,118807.36,3958,29462474924,5993757.878,7220.381759,11182.96566
951_2021,322238.29,3343,31257550902,5609917.4,3910.337526,6450.006943
951_2022,442420.81,1933,17774651078,2882244.226,1730.075538,3272.757853
951_2023,420343.21,1669,31238231514,4206995.295,1758.009293,3681.563228
951_2024,414903.08,851,31676497516,4492909.061,1962.495902,3944.141725
952_2019,87935.99,854,287927796.2,73134.05179,76.73546463,112.7859362
952_2020,87524.74,1871,372099318,68816.93237,157.1719002,261.7846231
952_2021,86243.81,2633,430805051.3,78557.3171,112.5344774,179.1044978
952_2022,93671.72,3205,577657114.7,79764.27461,84.0619116,173.5468782
952_2023,157301.91,3563,665843151.7,73781.94792,51.64246599,104.6562278
952_2024,154243.78,1552,706053107.4,63880.15832,44.4252138,93.99637061
953_2021,12042.2,1526,128299294.1,16227.30397,59.42014965,136.4701268
953_2022,14294.64,621,151441633.5,16061.23751,42.30207572,64.22059994
953_2023,14756.37,977,149923714.6,18749.52924,47.08034759,85.52690118
953_2024,14582.69,1773,179554450.9,21151.79598,79.50887558,113.1553093
955_2019,42865.18,1739,704237112.9,73363.39582,25.45363685,42.10217855
955_2020,41112.03,10327,963575904.5,137923.8129,60.59468586,151.9535458
955_2021,39306.82,9832,937422934.2,101669.1477,20.65496604,26.42585294
955_2022,31903.49,3213,763918682,83750.2494,16.52599247,91.74505562
955_2023,28777.77,2890,601341035.3,59111.77055,7.245357894,43.44273454
955_2024,26536.52,3995,599154163.2,52297.77488,6.199099312,55.99118803
957_2019,121874.01,2896,4175770030,674128.1369,1071.995488,1125.759928
957_2020,109057.87,13962,4445585951,440759.631,530.9611873,822.3555102
957_2021,103697.47,17544,3219647272,458663.4006,319.7067941,527.3486055
957_2022,101083.22,1229,3807910538,527618.2897,316.7044237,599.104991
957_2023,93687.43,1024,3785396056,424385.626,177.3412666,371.3820448
957_2024,86064.77,450,4753090114,573388.0675,250.4550432,503.3540122
959_2019,8286154.45,258,21323834750,6915143.269,74.29593033,716.5684709
959_2020,9622076.93,2904,29466850533,7995118.195,59.47367368,680.9525482
959_2021,9563282.54,2152,52461118825,13403448.61,70.27663842,693.5905883
959_2022,9333107.3,4043,43094229128,11814218.35,61.2271146,584.8287141
959_2023,8989503.71,4025,51471616414,11376144.36,47.66041026,582.4829865
959_2024,8710897.77,2769,37249893364,10831079.65,50.26509938,528.9055323
960_2019,1379388.47,2810,40425266710,4288723.244,36926.38211,22140.81204
960_2020,1673851.96,853,43382553713,4479527.794,16501.45937,4892.048705
960_2021,1659244.41,793,51939847515,5384432.414,11060.06654,15033.30134
960_2022,1756259.54,1754,48211153120,5199784.406,74.45261263,149.4310792
960_2023,1709236.61,1493,39972463481,4235925.655,5886.424903,9443.876726
960_2024,1645015.23,2520,38432797585,4197266.861,7716.045705,9397.192394
962_2019,32870.09,1317,225193575,60106.87227,2578.367393,1839.953442
962_2020,30014.53,2607,478374286.3,67644.22419,2143.837456,1782.895395
962_2021,27818.54,2846,492203265.5,79473.33972,1472.476967,1583.612594
962_2022,25053.04,4512,631045970,98621.74889,1130.021584,1485.571109
962_2023,23562.63,4612,670492425.3,110805.2896,904.2328001,1201.256372
962_2024,41072.8,1669,940645096.2,128060.0761,906.1078518,1097.054596
969_2019,324130.72,2926,2722859115,478021.69,5.135839533,49.53408167
969_2020,297423.01,2863,2964879904,497915.0396,3.703864766,42.40794279
969_2021,297832.85,6044,4834814928,627151.9668,3.288268063,32.45334198
969_2022,283281.77,6618,4959065914,740600.6283,3.838158241,36.66129236
969_2023,287071.74,2765,5368830799,818748.7714,3.430151825,41.92169283
969_2024,303153.61,2468,4507352263,757328.6792,3.514626664,36.98203146
970_2019,109037.05,1839,3052209060,403451.1561,4.334657695,41.80685298
970_2020,108409.12,1517,4221258436,465210.8161,3.460586272,39.62249
970_2021,113941.8,1508,7923309225,714576.3791,3.746649632,36.97730826
970_2022,144764.95,1524,8695526982,971580.7996,5.03521157,48.09529777
970_2023,176321.37,416,6933171960,835823.1076,3.501684836,42.79593545
970_2024,187050.01,453,5113718078,675088.2893,3.132963755,32.96605165
972_2023,41332.17,2230,780169367.4,57577.94499,19.38124714,32.4289573
972_2024,44596.18,2044,462027312.8,30815.3878,11.75479031,29.01634352
973_2019,138351.64,2882,2336628845,284830.5155,97.28778795,183.0313161
973_2020,130936.57,2897,1608321129,229940.307,63.33096166,164.3716779
973_2021,131638.28,2110,1763939802,245725.7564,64.96745586,128.9202554
973_2022,126245.93,2455,2091801990,263511.6888,49.21746435,119.6416796
973_2023,119917.2,1208,1509710180,221460.2731,34.2399169,95.36445131
973_2024,152861.78,1237,1576816628,222800.4913,29.99646257,72.71019022
976_2019,20144.17,1644,1612816271,167213.1506,57.11395603,107.4507167
976_2020,19480.93,1319,1492268112,207189.1336,57.06475412,148.1081155
976_2021,18442.72,930,1179950635,186967.2608,49.43229169,98.092554
976_2022,17539.94,928,492389819.1,57349.50287,10.71146835,26.03827891
977_2019,84680.8,1658,53051919689,5165328.017,8213.881046,8625.836808
977_2020,106382.69,1560,75396018671,6303799.037,7593.87291,11761.43074
977_2021,97943.71,2046,78257837412,6704755.156,4673.483372,7708.797513
977_2022,121518.62,2140,71813527556,6952545.818,4173.28599,7894.542288
977_2023,204492.98,2446,76696861616,6586658.756,2752.41746,5764.018966
977_2024,286416.89,2512,119771633576.18,11476736.68,5013.021277,10074.95932
980_2019,340117.88,1556,4707589767,298584.7123,204.7719944,297.6428615
980_2022,151726.83,1543,712083682.9,78317.27186,18.04756572,38.32823889
980_2023,120052.59,775,583462138.3,73396.20054,9.315097562,25.91638307
980_2024,78872.42,549,320498489.3,55812.28755,8.363117471,21.38098844
981_2022,263703.83,1524,2128617510,373837.9335,998.9236966,1199.467778
981_2023,202964.03,2483,2493250868,533583.3678,1842.184427,2175.05733
981_2024,172327.78,2363,2759721125,497020.4863,2026.958994,2270.328419
982_2021,5018.48,6463,283832144.1,43349.51685,803.1770821,863.7971059
982_2022,33799.87,2759,534069054.1,62831.71314,719.9344243,946.4542947
982_2023,32164.38,3882,369046507.4,49968.50863,407.7708261,541.7159201
985_2019,36419.83,2156,2195083552,215588.9875,996.37533,2321.995124
985_2020,35512.4,2107,1763028052,176304.4476,808.2371493,1731.147202
985_2021,32551.62,2261,2157171520,207342.8195,1576.647011,1970.762804
985_2022,28811.03,1075,2863528378,260903.6852,1177.964805,2091.492268
985_2023,27075.38,4221,2077589941,200020.4862,765.5643495,1399.347547
985_2024,24992.31,4281,1977148829,196939.6508,594.6873572,1200.488884
988_2019,144723.48,3802,2967257596,546024.5492,572.912979,842.0686184
988_2020,149734.08,3648,3832468075,613754.8872,1401.762888,2334.768294
988_2021,165331.87,2978,6913804794,1016674.748,1456.40108,2317.938377
988_2022,175893.51,2998,7207389888,1201102.885,1265.817372,2613.295952
988_2023,192976.55,9328,6197423514,1020827.404,714.5114217,1447.995727
988_2024,227214.33,10140,7140761037,1170917.547,814.3101665,1722.945005
989_2019,104161.81,2728,1435275080,318369.479,640.0160703,754.6743592
989_2020,109006.09,2884,1645981106,355954.0964,647.2704543,1090.041951
989_2021,103164.89,11113,1885037550,378415.5237,422.9892737,718.1178184
989_2022,120993,15190,1098435857,303326.586,280.5099261,523.0828696
989_2023,114185.9,5192,991761315,296101.7653,164.1254613,295.4929573
990_2019,632102.8,4905,5558098468,691221.1739,2023.898956,2945.724488
990_2020,587807.15,1912,8150215804,973180.5769,1978.089122,3479.753175
990_2021,538925.88,1648,9872606041,1218391.561,1392.94813,2365.871538
990_2022,515715.8,1136,11608987100,1171728.439,987.396094,2010.110602
990_2023,511114.9,927,11883958504,1241739.178,703.4819412,1307.140733
990_2024,544075.79,4875,9841575383,1106614.084,833.3022069,1478.73484
995_2020,9643.74,4783,44820725.75,10168.84786,22.59586523,48.09447929
995_2021,9174.72,2093,57620899.42,9108.814337,35.20703391,49.56738122
995_2023,8826.82,3154,64395800.23,15410.51742,53.2044605,62.8182228
995_2024,8359.66,1371,65769156.84,17239.41802,70.30614308,78.74754008
999_2019,322135.35,1336,3009896868,1470191.876,502.1642967,944.7413086
999_2020,348316.54,1706,3442420223,1363725.815,375.6021225,974.8525755
999_2021,370458.58,1978,4332075376,1531999.363,405.0454559,803.7649459
999_2022,373061.39,469,5912363487,1807946.148,337.6796131,820.8581366
999_2023,588958.68,460,10743288149,2473896.332,382.4884871,1065.30062
999_2024,613681.37,915,11283665140,2761661.177,371.8127625,901.2588276
1206_2021,44137.23,897,1188460775,131001.6883,60.12908309,179.7647567
1206_2022,60062.71,4550,1377367386,151633.8244,43.15260824,131.6159854
1206_2023,59611.09,4603,1062606615,133736.3157,33.26350521,113.3694188
1206_2024,56940.87,1685,1382207317,179758.6629,51.36709818,176.6740902
1207_2021,48867.18,1693,643961095.7,144706.9566,100.8665551,166.3769371
1207_2022,50211.52,561,929331729.9,183505.2927,110.1495894,208.3683202
1207_2023,49557.07,630,964624902.4,191670.7682,80.09492954,167.7320754
1207_2024,88225.6,2381,1159817207,226578.1875,98.96901063,198.9037551
1208_2021,18056.21,2647,1997656960,254319.087,284.275457,482.6204437
1208_2022,23270.61,6540,2137423083,301533.3688,278.8515973,519.9904893
1208_2023,25605.02,3677,2644539581,347005.2758,192.340633,346.2918063
1208_2024,36410.76,1902,3150172545,415794.6277,218.9362354,518.7197901
1209_2021,14557.23,1768,759313505.2,128466.7254,33.96532963,67.40019159
1209_2022,14924.25,1816,584762132.9,132794.959,24.80281308,60.29262691
1209_2023,14451.67,1744,1054815985,159651.4162,24.68366515,68.74853668
1209_2024,31359.21,9754,1233582628,177501.1435,23.89764213,57.9269006
1211_2021,28565.09,9798,608810533,97570.68019,22.38381839,45.69277274
1211_2022,32510.83,1452,563125493.9,95525.96319,22.01316591,46.75012102
1211_2023,47098.97,1622,792210861,101078.2148,12.82836748,35.69097195
