DMU,标准化GTFP,效率等级,GTFP排名,百分位排名,传统TFP,绿色TFP_简单,绿色TFP_对数,综合GTFP,资本效率,劳动效率,能源效率,总投入,总污染
600560_2024,0.8529000329706037,A级,509,2.64,0.00024302509278576243,4.9057435664740416e-05,-2.9423706092076167,-1.471160775885976,0.6657010409323549,41.9646677468762,0.00024311525392511313,304255596.5,3.9538890219996032
300858_2023,0.852891470087406,A级,510,2.64,0.00027415358000741456,0.0001031602758216536,-2.9425367634038895,-1.471216801564034,0.3341571461385842,36.85244267240925,0.00027438073221918926,109151167.93,1.6575498689989148
603037_2023,0.8526714992689091,A级,511,2.65,0.00029891701498754105,3.685631313589757e-05,-2.9453489342388566,-1.4726560389628602,2.1420872789708563,41.9661522077162,0.00029896086284581685,247374209.17000002,7.110334114999693
600372_2022,0.8526153550242241,A级,512,2.65,0.0002231504059233136,3.5892650141231226e-06,-2.9460503546003514,-1.4730233826676686,3.656056805815955,634.8615034051854,0.0002231641053672916,5012878934.15,61.17161591599975
300009_2019,0.8525865216279862,A级,513,2.66,0.0009503835420914149,3.3918055423569395e-06,-2.946427460169913,-1.4732120341821855,3.519915426889995,164.50813342937897,0.0009506457101515481,180193531.68,279.1998890999992
300593_2021,0.8524815133593614,A级,514,2.66,0.00023607355125171138,2.5056667648165684e-05,-2.94782323344546,-1.4738990883889058,16.459947536557145,134.9517276712207,0.0002360773501190169,625958058.4799999,8.421586069999774
688212_2023,0.8523718206531499,A级,515,2.67,0.00029866230443519547,3.9714244472968074e-05,-2.949273299271763,-1.474616792513645,0.7360458074264467,38.483582746876365,0.00029878586036368403,227039274.10000002,6.520281629001346
600196_2022,0.8523134900891469,A级,516,2.67,0.00021416733293928798,9.523471052349629e-07,-2.949997833134735,-1.474998440393815,109.79100699665065,2494.4124233823777,0.00021416776910067832,20522059222.01,223.88369183000003
688506_2022,0.8521739322639157,A级,517,2.68,0.0012567719732555409,5.588541972829865e-06,-2.9518286841079924,-1.4759115477830098,12.777133886363321,39.91382286038364,0.0012569351839766035,55959360.47,223.88369182999904
300009_2024,0.852151196053019,A级,518,2.68,0.0010383123809400282,1.9972471473946802e-06,-2.952122610460591,-1.476060306606722,3.4364482332062303,32.23646602262574,0.0010386596632463254,244246609.07,518.8717535000004
603025_2023,0.8521375571589739,A级,519,2.69,0.00022904375072624333,1.8684547126004427e-05,-2.9523177737544186,-1.4761495446036463,2.4124028884943858,115.35295981838162,0.00022906595404959297,887393410.89,11.258458763999725
959_2023,0.852132893632273,A级,520,2.69,0.0002209792069802572,3.501251983469537e-07,-2.9523604656920517,-1.4761800577834268,1.2654919255826191,2826.371269565148,0.00022101781821846477,51480609942.71,630.1433967599988
2278_2021,0.8521240195615422,A级,521,2.7,0.0003054993653866203,3.333472984679923e-05,-2.952509572073451,-1.476238118671802,2.7841925225987225,16.99756248355947,0.0003055383824875772,253823375.22,8.164596970998513
300576_2019,0.8521009107756745,A级,522,2.7,0.0007646011164514574,1.6697858599447466e-05,-2.952795330332904,-1.4763893162371524,2.3874186227307943,25.227947871395514,0.0007648692569683869,59522824.36,44.790368810001
200625_2023,0.8520472727430819,A级,523,2.71,0.00012546141214300562,5.578946659983145e-07,-2.9534810823563316,-1.4767402622308328,7.567123344564772,173.17489051930343,0.00012546358320007835,120593020607.44,223.88369182999912
2392_2021,0.8520415586945143,A级,524,2.71,0.00022653707582079595,7.81525191609824e-06,-2.9535631111152427,-1.4767776479316632,5.4644117095922775,481.91853434735225,0.0002265465742125032,2167746646.86,27.986535321997778
603669_2020,0.8519045345441775,A级,525,2.72,0.0005283510738737514,1.2321517489214111e-05,-2.9553606778082036,-1.477674178145357,3.009259125759669,56.810576787737965,0.0005284487710292676,189457807.98000002,41.880357192001796
300584_2023,0.8518655340296367,A级,526,2.72,0.000714432096452944,1.5901385302620094e-05,-2.955874606402178,-1.4779293525084376,4.566771807008081,27.054973458723758,0.000714562752869907,72481652.85,43.92892116000082
300016_2023,0.8517261751996847,A级,527,2.73,0.0002371773128817475,3.997032770837245e-05,-2.9577222858268604,-1.478841157749576,1.1783792281118213,3.166772575461289,0.0002372428321810805,375549461.91,4.933834567999283
301033_2024,0.8516814078410795,A级,528,2.73,0.0005606541647187788,4.0522472156864695e-05,-2.9583086505707317,-1.4791340640492874,0.2466723122810049,4.5549178373956405,0.000562000694737674,49663793.64,12.835635478000068
300529_2023,0.8516722515117576,A级,529,2.74,0.0006036189541409595,5.318188184374178e-06,-2.958393262346231,-1.4791939720790233,4.776466497242961,18.593173130863537,0.0006037148470494587,318470478.24,112.50086369999752
300999_2022,0.8516318849579605,A级,530,2.74,9.912244697562987e-05,4.4077205496154575e-07,-2.9589166113373686,-1.4794580852826569,1381.9972948892653,22273.82733563824,9.912245452620638e-05,259765019787.4,223.88369183000046
2248_2023,0.8515640547451806,A级,531,2.75,0.0008527748632721783,2.2974377303222937e-05,-2.959826749087792,-1.4799018873552443,4.317145151718337,40.48443534782019,0.00085296131753825,32756899.38,36.118517990000356
688326_2022,0.851504757893548,A级,532,2.75,0.0002212249801377154,9.620986150310359e-06,-2.9605893386567517,-1.4802898588353006,44.061888593460736,228.26183864924926,0.00022122630527231685,1818046766.01,21.994002544000775
605305_2021,0.8514926159513388,A级,533,2.76,0.00023870651455363436,3.9577835296602906e-05,-2.9607781808826057,-1.4803693015236545,0.6117725882298559,50.10424788875994,0.00023880082954084636,369841958.21,5.031318087997979
2164_2020,0.8514096752040824,A级,534,2.77,0.0008330873356317889,5.31431299362758e-06,-2.9618292574284846,-1.4809119715577455,2.510139671863295,308.64251745628366,0.0008333661699809709,148562634.68,155.76294020000282
920718_2020,0.8513402437073,A级,535,2.77,0.0007415873325188544,1.2054711550794902e-05,-2.9627445560489383,-1.4813662506686938,16.327800245730774,36.05117134506037,0.0007416362724296939,85657023.96000001,60.51846278000052
688613_2024,0.8513343897122913,A级,536,2.78,0.00028256268073454267,0.00013444348055941527,-2.962943549517785,-1.4814045530186128,0.3350631554639062,11.693133643586163,0.00028280801004929165,72915862.16,1.1017209290002001
688566_2022,0.8513252509177351,A级,537,2.78,0.00099357471905388,7.913302879735702e-06,-2.962936607790195,-1.4814643472436577,1.6840711263611499,37.15837947786395,0.000994187857309141,65896467.96,124.55752245000008
959_2020,0.8513174053467479,A级,538,2.79,0.0002712372512521609,3.6583174864681117e-07,-2.9630317240105355,-1.4815156790893935,0.8309139755547559,2753.1398743111995,0.0002713258475331881,29476475513.93,740.4262218800002
300811_2019,0.851303249715562,A级,539,2.79,0.0007541993021866688,1.8568677971622764e-05,-2.963235164656487,-1.4816082979892577,41.940770678998305,16.744730569882833,0.0007542468374464824,53373600.55,39.616746610000554
300016_2022,0.8512993346997565,A级,540,2.8,0.00023698138736946467,4.567704283907279e-05,-2.96331350255909,-1.4816339127581255,0.9782544716061903,3.04646731225138,0.00023705725473233108,323182293.26000005,4.188194591999129
603105_2022,0.851262018779712,A级,541,2.8,0.0006580272403203346,1.3771851735059326e-05,-2.963769902613307,-1.481878065380786,1.1990996234108877,36.88286168558251,0.0006584002957116021,98761264.44,46.7805923500013
600696_2023,0.8512281172524263,A级,542,2.81,0.00028240497976963385,1.6942537387582416e-05,-2.9642166984084164,-1.4820998779355143,0.14819805166132313,92.47700902383127,0.0002829450215125842,576988727.44,15.66839935600017
2164_2024,0.8512198356924221,A级,543,2.81,0.0005759596001045494,7.299977904991953e-06,-2.9643154270528957,-1.4821540635374955,1.9925058144654548,69.87117853728155,0.0005761308873374928,253786038.94,77.89881385000098
600420_2023,0.851208867460315,A级,544,2.82,0.00027593692601256704,2.3571879756330595e-06,-2.964454010656117,-1.4822258267340707,11.14425084441039,685.0130652667029,0.0002759438696690921,4374162742.34,116.06190970000029
688566_2020,0.8511751222579196,A级,545,2.82,0.001436669644438451,5.562096213165427e-06,-2.9648987960229847,-1.4824466169633856,2.9258530362057513,32.12108401248398,0.0014374397565173095,39394825.56,257.29643229999925
688400_2024,0.8511289400930415,A级,546,2.83,0.0002209507907788188,1.706885122181705e-05,-2.9655146299882196,-1.482748780568499,2.403209810252209,126.77504591372723,0.00022097149199018168,1010983622.7,11.944678449001522
300965_2022,0.8511280872477328,A级,547,2.83,0.0002896912406336429,0.0001444857355643199,-2.965653206090159,-1.4827543601772972,0.15918573346801934,35.8941008203055,0.0002902217376441942,63439196.779999994,1.0049815639983606
605186_2020,0.8511251551062274,A级,548,2.84,0.00035806884597027806,6.980731076762355e-05,-2.9656168978831046,-1.4827735452861686,0.42840038432612537,16.277354636775478,0.0003583762702845465,80098280.52,4.12938884999966
688217_2021,0.8511150882041415,A级,549,2.84,0.0003219962765298437,7.924170948942611e-05,-2.965758064361194,-1.4828394113258523,0.3418872179064016,16.512576345061515,0.0003223061159191546,90358683.13,3.063469542000176
300238_2022,0.8510932319297331,A级,550,2.85,0.0006292442090841162,2.499326951715763e-05,-2.9659898211162377,-1.4829824139233603,0.43932090400532603,78.6010446249833,0.0006301518272524633,59958440.42,24.17654595600122
301616_2024,0.8510787722567941,A级,551,2.85,0.0005764244088122013,1.1877437790972213e-05,-2.9661659205778923,-1.4830770215700506,108.30484589975497,109.56751541767714,0.0005764305092606271,154726198.59,47.531039710002204
300073_2021,0.8509907944099084,A级,552,2.86,0.00022079539354477717,4.5939831527156084e-06,-2.9673098893128524,-1.48365264766485,5.685262916025615,305.62048190228325,0.0002208041283117433,3740053308.37,47.06186399600194
2806_2024,0.8509443402117303,A级,553,2.86,0.0005403302103558017,1.1139509241890784e-05,-2.9679243218755507,-1.4839565911831545,2.10950631559856,49.44996597888437,0.0005404745534923144,190723611.46,47.505746150001336
300642_2019,0.850941641181396,A级,554,2.87,0.0003649374265550271,4.387154882790771e-05,-2.967992372468495,-1.4839742504598334,1.7343190327312719,18.56402548359888,0.00036502141048966254,120966635.34,7.318316386998362
688319_2023,0.8509248620878387,A级,555,2.87,0.0009051080222271468,1.1620848653211853e-05,-2.9681796879428264,-1.4840840335470866,0.6512894113069346,28.1565645289428,0.0009063967939536035,54813199.620000005,76.88656687000174
300200_2022,0.8508661077087268,A级,556,2.88,0.0002302292829104092,3.512079484694323e-05,-2.9689720289334747,-1.4844684540693138,3.279786322716773,21.55963919779242,0.00023024790424291323,441251515.08,5.5553551220006945
688338_2023,0.8507969209194594,A级,557,2.88,0.00026725686928379783,0.00010580376642490428,-2.969948070466316,-1.4849211333499455,0.35740869972817435,15.634898337116022,0.0002674614388344942,103079449.16,1.5259674180007587
300157_2021,0.850662539998576,A级,558,2.89,0.0002524972972441208,7.433424537451863e-05,-2.9716750731218426,-1.485800369438234,0.41062325421905765,92.63423647575064,0.0002526533455671641,166559974.38,2.3967829289987144
300016_2024,0.8505663019753011,A级,559,2.89,0.000227586535757901,3.635937294942344e-05,-2.972896440496084,-1.4864300405615674,1.1025474471022307,3.2363346470994596,0.00022764953574669046,432167245.45,5.259363591002003
688212_2021,0.8505512693678029,A级,560,2.9,0.0003131327713010217,6.727996892426835e-05,-2.9731240736596978,-1.4865283968453868,1.594059066154251,19.696571980702622,0.0003131992745320531,110832729.78999999,3.6541752840019384
300642_2023,0.8502872022922648,A级,561,2.9,0.0002912844305115028,4.683375658627179e-05,-2.9765591330909276,-1.4882561496671707,1.2453456598566883,21.039120577518567,0.00029135661217596535,186350265.94,5.219540138998463
3025_2021,0.8501999100218691,A级,562,2.91,0.0006388083909884995,1.8610089020865284e-05,-2.977673190454168,-1.4888272901825734,4.44130911631899,3.5312971588052378,0.0006390159001748554,74770973.65,33.32591760999881
688068_2023,0.8501961694064212,A级,563,2.92,0.00024091236779798697,6.025701975097591e-05,-2.977763786673353,-1.4888517648268011,0.7931285197976149,30.718002610667984,0.00024098745760519133,224667255.96,2.99807968799814
603267_2021,0.8501501907845739,A级,564,2.92,0.0002220039831978629,1.5107055020720427e-05,-2.9783202978406123,-1.4891525953927958,17.359330167423707,136.38512423381738,0.00022200718376754483,1082460708.31,13.695384552997014
300529_2019,0.8501310612150095,A级,565,2.93,0.0007322599233533391,5.159881730776714e-06,-2.9785606755040477,-1.4892777578111585,15.683952482145036,28.246584927993123,0.0007323130983067359,195534310.2,140.91408986000044
688277_2024,0.8501239627878335,A级,566,2.93,0.0002846267511576395,0.00014549046585732572,-2.978793894980768,-1.4893242022574553,0.19880151755661357,10.14997959137286,0.00028504284395187843,62834094.01,0.956325763001839
300999_2024,0.8500934355706743,A级,567,2.94,9.946089392098011e-05,4.422770415729106e-07,-2.979048315320065,-1.4895239365215116,588.6937584487232,19905.52658333167,9.94609112220552e-05,240161041775.65,223.88369182999872
603082_2023,0.8500893113129449,A级,568,2.94,0.00022113664077342228,1.9531157578207603e-05,-2.9791213730654125,-1.489550920953917,2.9453498868013708,105.7606608967023,0.0002211537073903881,842692933.4200001,10.322249571000574
603811_2021,0.8500768598683476,A级,569,2.95,0.0006348648413605688,1.2846571690174257e-05,-2.9792776242434242,-1.4896323888358671,0.3852005594128755,39.3850607434711,0.000635923183162814,109309056.83999999,48.4190085000006
300477_2024,0.8500467278993126,A级,570,2.95,0.00021539731540893528,1.4199435764574675e-05,-2.9796732761331395,-1.4898295383486875,21.90509968297514,64.23823153939237,0.00021540015574122556,1230204306.85,14.169427771998272
603587_2023,0.8499692790443745,A级,571,2.96,0.0002730927590161934,1.0316875292450625e-05,-2.9806828661824145,-1.490336274653561,10.153697880649657,150.3302800794465,0.0002731006004199649,969934005.04,25.470491402999798
603633_2023,0.849966584655715,A级,572,2.96,0.00027929926533449667,2.4326640768699043e-05,-2.980732136137897,-1.490353904748564,1.3055448290598481,61.86151532349252,0.00027936029103731137,390262358.44,10.481209727000161
600161_2020,0.8499157206649314,A级,573,2.97,0.00026758095411426373,8.130791657717677e-06,-2.981381530597596,-1.490686699902969,8.622104874239074,195.550219352997,0.0002675896247258674,1287683152.34,31.909581892001615
2865_2024,0.8498885929627429,A级,574,2.97,0.0007884267417008955,6.656524524672231e-07,-2.9817290509286263,-1.490864192638087,1.2219929897780109,19.028924885753035,0.0007889684715188919,1262252648.17,1183.4420284999987
688569_2023,0.8498164353794128,A级,575,2.98,0.00022115726597952842,2.1964065469147852e-05,-2.9826945828930898,-1.4913363094138103,4.918193890930704,92.92050902383122,0.00022116773766159845,740314527.65,9.069049648001005
688071_2023,0.8498156920293645,A级,576,2.98,0.0002992575985050272,6.827649806686467e-05,-2.982750622794177,-1.491341173148055,0.43589179848410303,19.967070266741217,0.00029946768364192496,117564192.14,3.383024971000639
3025_2024,0.8497452443334775,A级,577,2.99,0.0005643519652207223,1.6477340401260634e-05,-2.9836206817684965,-1.4918021022140475,1.2786116612813192,3.311983618749319,0.0005646974333754497,110553610.61,33.25018518600031
2759_2021,0.8497288765851216,A级,578,2.99,0.0006606966544646279,3.696481633401686e-06,-2.9838220833053946,-1.4919091934118807,3.4433654506115587,123.6314473655255,0.0006608269823301529,340937850.34000003,177.73662526999814
300318_2020,0.8496931226459018,A级,579,3.0,0.00027878782308469053,3.5554019439955646e-05,-2.9843218075023668,-1.4921431267414633,0.6358609089799483,6.754913936539808,0.00027892162551864725,264974768.24,6.841246261998124
300009_2022,0.8495436160563445,A级,580,3.0,0.0011491686153206465,1.69393478375691e-06,-2.986244346477525,-1.4931213262713707,3.3295093240892255,32.62965743281029,0.0011496058852425962,202847754.1,677.4019199999977
301033_2022,0.8494933141196686,A级,581,3.01,0.0006202539225122885,4.5904486690871096e-05,-2.986946793406738,-1.4934504444600236,0.08380832114389639,8.091686112722417,0.0006249268231234486,31479427.830000002,12.5118361520023
300858_2024,0.8494535572677969,A级,582,3.01,0.000254202699519798,9.705625677541457e-05,-2.9875181924001457,-1.4937105680716851,2.177331928247107,35.24950842840101,0.0002542342146868995,119114894.52000001,1.6191273580014447
2773_2021,0.8493290734743945,A级,583,3.02,0.0012553300899663283,9.644442180474539e-07,-2.989051059897006,-1.4945250477263938,2.823752258784665,27.20605608964664,0.001255946386066495,287203069.67999995,1300.6098412999993
300960_2024,0.849321724585429,A级,584,3.02,0.0005307218157049238,2.5801729186957722e-05,-2.989172063658536,-1.4945731309646746,2.787719675229395,34.9393740411494,0.0005308309376998137,79987930.03,19.569234148003144
603818_2022,0.8493074968229597,A级,585,3.03,0.00021164413725805367,7.686169256781568e-06,-2.989340127275798,-1.4946662205532706,8.945326485421456,275.3973601021411,0.00021164930748001406,2292764424.22,26.53571123599819
688506_2023,0.8493051033887552,A级,586,3.03,0.0008775518680726101,9.963510802682839e-06,-2.989373725017165,-1.4946818807531812,6.146877810901665,31.888236861519175,0.0008777013260814567,64027068.25,87.07656977000156
688303_2022,0.8492657241613965,A级,587,3.04,0.0007200076855193708,2.3517896235564437e-07,-2.9898793024492636,-1.4949395336351505,156.2926697241257,1755.9765289442826,0.0007200112976891655,4297218913.39,3060.5310065999975
688236_2024,0.8492494744628672,A级,588,3.04,0.00022536922844995842,4.244911842911068e-05,-2.990134153740402,-1.4950458523109864,3.0575185701325966,45.73535880816995,0.00022538695232276413,357571895.57,4.309161559999051
300719_2023,0.849222075195986,A级,589,3.05,0.00022709450046220245,3.975007098129161e-05,-2.9904899953221613,-1.49522512262559,10.255179042990685,42.41579882851234,0.00022710074536467655,374672624.28999996,4.7130589770008235
603587_2020,0.8492125654801611,A级,590,3.06,0.0003184988723937584,8.399584584774362e-06,-2.9905830855674846,-1.49528734299145,0.8118159351970823,145.52613836548562,0.00031862457537314175,805079948.55,36.91840760499976
600435_2023,0.8491974301385748,A级,591,3.06,0.00021350702135032975,1.0292163908055701e-05,-2.990783034846009,-1.4953863713410505,0.09556641358061282,202.30124869465348,0.00021398531647909665,1669522613.1,19.744619220000203
920819_2024,0.8491929119485451,A级,592,3.07,0.00020868841355924073,6.486214414932564e-06,-2.990838351728952,-1.4954159327572685,145.56437565854495,330.86733019294405,0.00020868884437267544,2793582192.02,31.17414660300089
603855_2020,0.8491829055540665,A级,593,3.07,0.00031876484733631903,9.412525635637898e-06,-2.9909722193220976,-1.4954814033982309,3.718829782866587,129.5523370601516,0.000318792957526836,716111640.9399999,32.866026955004735
301207_2023,0.8491088851743827,A级,594,3.08,0.000995312673083296,1.9469428638014284e-06,-2.9919333627987394,-1.4959657079279378,3.328556976285274,996.0448169417396,0.0009956113779401722,242178013.22,510.2182218999984
688520_2023,0.8490956668016367,A级,595,3.08,0.00021696328424051757,1.8941580390383916e-05,-2.9921233300632357,-1.4960521942414227,9.262354911722051,107.1140355278032,0.00021696880603995874,869893407.3599999,10.454339052999497
605305_2024,0.8490486518675456,A级,596,3.09,0.00021750684619156868,2.7377983048165927e-05,-2.9927469894601466,-1.4963598057385492,2.1993391765210304,73.7065212258755,0.00021752900096329612,597088747.6600001,6.944589835001039
2612_2020,0.8490427667009852,A级,597,3.09,0.0002639261925149449,9.549181154346257e-06,-2.992806172008507,-1.4963983114136763,7.077520620975346,131.16446557226945,0.00026393656599991175,1089864064.87,26.638620318000363
600166_2019,0.8490174339959504,A级,598,3.1,0.0002844772156425604,5.286358720175354e-07,-2.993128647815044,-1.496564059589586,7.9746873644909355,2665.485483541277,0.0002844873943878475,16509531040.62,537.13452829
688558_2023,0.8490167754561575,A级,599,3.1,0.0006739564567670307,7.11938814276647e-06,-2.9931438570394358,-1.4965683688256466,2.5571521331058946,62.66278081724958,0.0006741413823273899,163826340.25,93.66494017999928
300642_2021,0.848844298758445,A级,600,3.11,0.00028979558820365947,3.6718989468730945e-05,-2.995430436750668,-1.4976968588805997,2.3981021713350277,33.07673605861381,0.00028983315203856715,225879424.41000003,6.89225387500048
603587_2019,0.8487876392423448,A级,601,3.11,0.0003354185327286135,8.296496104200607e-06,-2.9961434434976733,-1.4980675735007845,0.8034669231950544,134.9839114074839,0.00033555945055047034,709089178.72,39.428938680000115
300700_2022,0.8487836906015144,A级,602,3.12,0.0010909511153456245,6.369838650682327e-06,-2.9961931875210963,-1.4980934088412228,4.791825138192773,16.07553059529724,0.0010912736230474815,58911870.95,170.26824659999917
2370_2024,0.8487598126884804,A级,603,3.12,0.0005577634968691546,2.4687425836925834e-05,-2.996523964598204,-1.4982496385861834,1.198461487699617,42.56036358192826,0.0005580305171687288,72642735.42,21.593019332
603811_2024,0.8487411301599378,A级,604,3.13,0.0005529823833147054,1.4153286470854884e-05,-2.996757904422723,-1.4983718755681261,0.49797293855790686,40.54308007377752,0.000553604693735096,129184779.2,38.07095219000048
2294_2023,0.8486551500353317,A级,605,3.13,0.0005695954518053455,2.877489781564666e-06,-2.9978717396519725,-1.4989344310810955,2.3999738012355483,147.6027782017479,0.0005697328673872035,590830445.0699999,196.94873103999794
688338_2022,0.8484834195884134,A级,606,3.14,0.00026378883058758215,0.00011717415306918031,-3.0002332516687047,-1.5000580387578177,0.2980406880703707,12.98597784335909,0.00026402787877060366,86740946.94999999,1.2512543990032419
300079_2024,0.8484490925270093,A级,607,3.14,0.00022564782390644414,4.929986309065221e-05,-3.0006145725984625,-1.500282636367686,0.18136468750132168,21.372021728433822,0.0002259313054164887,296455010.52,3.5770476630000156
688686_2023,0.8484096188984528,A级,608,3.15,0.0005701126126645512,1.013753362939486e-05,-3.0010919500014968,-1.5005409062339337,2.5162797198229656,53.568153558453254,0.0005702478825342953,165558671.17,55.237802019998284
2773_2024,0.8484013504133218,A级,609,3.15,0.0011976466858075552,7.984917788859556e-07,-3.001190809547647,-1.500595005527934,1.9963214285057775,46.806031735519326,0.0011983962997378752,371783920.23,1498.8860529999988
920718_2024,0.8483357928999188,A级,610,3.16,0.0009677158811400866,3.933250535515063e-06,-3.0020518121474855,-1.501023939448475,5.700127097448172,67.97013359817998,0.0009678939816658375,123758819.85000001,245.03463841999945
8_2024,0.8481996839923558,A级,611,3.16,0.00020968086002752195,1.7281649788907772e-05,-3.003846243076419,-1.501914480713315,4.319207799339335,12.093473251626326,0.00020969467565376133,992943444.97,11.133150618000291
688085_2023,0.848078451449662,A级,612,3.17,0.00028291856393248974,5.213134906596785e-05,-3.005467505377753,-1.5027076870143434,3.1051678654098094,26.128947832007604,0.00028294740757609074,162729534.04,4.427033200999624
600085_2021,0.8480407278239628,A级,613,3.17,0.000208137695745159,2.4712519994278876e-06,-3.005911485515988,-1.5029545071319943,0.4300305953040642,2209.2436822992104,0.00020823850419810077,7016076875.32,83.2235821209972
300593_2020,0.8479521518772726,A级,614,3.18,0.00026803613718667926,3.0446452101178525e-05,-3.0070985409960302,-1.5035340472719645,10.81177473253613,84.09424283432288,0.0002680436366355555,314369667.47999996,7.803526120000353
300199_2020,0.8478679429236522,A级,615,3.18,0.0007058398982978099,9.73975227636904e-06,-3.0081797686759364,-1.50408501446183,3.544433171415407,50.96917428671955,0.0007059902663067797,102250313.37,71.47000451000044
688432_2023,0.8478232520862896,A级,616,3.19,0.00021933124655852017,3.4705231926896695e-05,-3.008789543638559,-1.5043774192033161,6.491501117961832,54.50643070941807,0.00021933954009321414,437878015.17999995,5.319832309999398
200761_2021,0.8477347256481134,A级,617,3.19,0.0001538239455579213,6.840155651267326e-07,-3.0099139556605587,-1.5049566358224968,3.0576956080518123,541.4701854194138,0.0001538317280948336,50650205790.4,223.88369183000128
300157_2024,0.8477091372457292,A级,618,3.2,0.0002268958320610019,5.740626964421524e-05,-3.010305518863118,-1.505124056296737,0.597250849893841,25.23489659963321,0.00022698410430515624,243344944.94,2.9524573280030535
300593_2023,0.8477088418212682,A级,619,3.21,0.00021366139336982646,2.341648509199028e-05,-3.0102753946484797,-1.505125989081694,6.667642889646418,46.12325194968409,0.00021366923009855243,686469084.97,8.124400704000765
688033_2022,0.8476638541869393,A级,620,3.21,0.00021726456593039442,3.3958123355614395e-05,-3.01087463152856,-1.5054203367026022,0.32204771309632596,56.02257758228965,0.00021741208282713613,454339074.01000005,5.398014494999302
688597_2021,0.8476356956014949,A级,621,3.22,0.00024084725475410158,7.457145238782059e-05,-3.011283720950954,-1.5056045747492832,0.029283773239317856,22.20492031214403,0.00024284720941974874,162447646.04,2.2297514069985236
688411_2024,0.8476271669281628,A级,622,3.22,0.0002018708245598833,4.464132790425269e-06,-3.01132521870982,-1.5056603772885147,136.00301863488647,469.33622866058636,0.00020187121102842705,4096532704.53,44.22061371999957
300573_2024,0.8475919443710355,A级,623,3.23,0.0013213674835789936,1.5490501675418786e-06,-3.0117832158983333,-1.5058908334240828,0.9217423059126004,365.9864097927756,0.001323269239221531,147073986.62,852.0178700999999
688577_2024,0.8475774431300904,A级,624,3.23,0.0005406901345390266,1.2941693910991056e-05,-3.0119843652666214,-1.505985711786355,8.711980776718828,43.4269003178182,0.0005407304262045067,141519501.6,40.77893052000148
2773_2019,0.847533811697301,A级,625,3.24,0.0016051069127750017,7.11233777871628e-07,-3.0125430841030925,-1.5062711864346574,4.446142846340457,21.225191229556128,0.0016058080628977899,202941627.88,2255.7922880000024
600764_2023,0.8475183120139544,A级,626,3.24,0.00020687721528956998,9.90105440673436e-06,-3.0127550977243125,-1.506372598334953,2647.305739660467,203.83653217933016,0.00020687744141976836,1736102108.67,19.894463020998778
915_2022,0.8474731954632311,A级,627,3.25,0.0008868292372294848,2.1770672554252035e-06,-3.013337755900046,-1.5066677894163953,2.666201542839211,5.484539287806008,0.0008872678271972897,263982680.85,406.35040759999663
300503_2024,0.8473781630390769,A级,628,3.25,0.0005045417046884307,8.239307478851584e-06,-3.01458738655581,-1.5072895736241656,3.3385727213916176,106.5817283849832,0.0005046203542207437,258985922.84,60.2359356699978
688330_2023,0.8473718876123577,A级,629,3.26,0.0002671252656666725,2.549895525970739e-05,-3.014686763957978,-1.5073306325013591,1.3582586010416666,55.92821734392414,0.0002671790872035671,368911262.34,9.47592978700128
603009_2023,0.8473079698884185,A级,630,3.26,0.0002615463426652097,1.3701879906539344e-05,-3.0155113765494255,-1.5077488373347594,5.007732499913468,106.75991169125383,0.0002615606443703307,719226132.1,18.08835459700203
2709_2024,0.8472808448182979,A级,631,3.27,0.0005004647311111467,8.657526843397958e-07,-3.015853490996805,-1.5079263126220603,1.6145037728746616,77.25913312349518,0.000500623157449205,2501334572.01,577.0689334999996
300306_2023,0.8472356845338107,A级,632,3.27,0.0005189957509291068,2.443473002389367e-05,-3.016468013094799,-1.5082217891823877,0.4780054114633686,69.46504574957653,0.0005195637505946069,81243984.55,20.24008507699861
600530_2019,0.8472223108668435,A级,633,3.28,0.000346094349261541,5.3132285293230445e-05,-3.0166717141449584,-1.5083092909298326,0.09792985828402404,18.876427593642525,0.00034732821161614496,96101729.17,5.513823821997423
2294_2022,0.8471221394099222,A级,634,3.28,0.0005753028655938415,2.5668448100013623e-06,-3.017931963901831,-1.5089646985285106,2.419734417989755,183.7473022691195,0.0005754414810998933,605248398.06,223.12841726999952
688160_2023,0.8470972418732575,A级,635,3.29,0.00027577346038028727,4.697848403062607e-05,-3.018302177274741,-1.5091275993953552,8.684086974562119,28.744623598182233,0.0002757848641114661,183658089.18,4.870207703998002
3026_2024,0.8470958104994728,A级,636,3.29,0.00054026016257949,2.2970305926107094e-05,-3.0182969003062374,-1.5091369650001556,0.6487815140771537,6.8222068114303065,0.0005407532873556582,78215555.98,22.519937322999652
301111_2024,0.8470081867811566,A级,637,3.3,0.0005137448286545703,3.71076855258418e-05,-3.0194576577954235,-1.509710275054949,1.0710157962447362,14.001949231155072,0.0005140102486016274,54236806.71,12.84470122299986
688008_2020,0.8469552375139284,A级,638,3.3,0.000306733531342145,1.1253481872024093e-05,-3.0201246812718074,-1.5100567138949677,0.36787796730643435,103.49974772984656,0.00030699040714360137,594543917.9799999,26.25676677800173
813_2023,0.8468078603725343,A级,639,3.31,0.000666481294339049,1.4545853571218088e-05,-3.0220565079078963,-1.5110209810271624,0.6679850168515652,26.105250068132754,0.0006671639895153862,74734006.11999999,44.819331410002036
