Stkcd,ShortName,Accper,Typrep,C001014000,Year
000650,仁和药业,2024-12-31,A,2771624901.23,2024
000651,格力电器,2019-12-31,A,94214771389.83,2019
000651,格力电器,2020-12-31,A,121793121343.62,2020
000651,格力电器,2021-12-31,A,145601518405.47,2021
000651,格力电器,2022-12-31,A,140307498966.97,2022
000651,格力电器,2023-12-31,A,122277671203.25,2023
000651,格力电器,2024-12-31,A,108253725552.93,2024
000657,中钨高新,2019-12-31,A,3731566554.28,2019
000657,中钨高新,2020-12-31,A,5144144325.99,2020
000657,中钨高新,2021-12-31,A,5180033718.26,2021
000657,中钨高新,2022-12-31,A,6034106545.34,2022
000657,中钨高新,2023-12-31,A,7096763733.51,2023
000657,中钨高新,2024-12-31,A,7613616243.53,2024
000659,珠海中富,2019-12-31,A,1096307386.78,2019
000659,珠海中富,2020-12-31,A,816839048.55,2020
000659,珠海中富,2021-12-31,A,933324688.92,2021
000659,珠海中富,2022-12-31,A,927624741.06,2022
000659,珠海中富,2023-12-31,A,752826717.71,2023
000659,珠海中富,2024-12-31,A,659457733.71,2024
000661,长春高新,2019-12-31,A,1005033413.48,2019
000661,长春高新,2020-12-31,A,2637389999.39,2020
000661,长春高新,2021-12-31,A,2106695362.61,2021
000661,长春高新,2022-12-31,A,1923789014.62,2022
000661,长春高新,2023-12-31,A,1380856566.61,2023
000661,长春高新,2024-12-31,A,2081661867.53,2024
000663,永安林业,2019-12-31,A,334086166.21,2019
000663,永安林业,2021-12-31,A,221436813.93,2021
000663,永安林业,2022-12-31,A,269839915.05,2022
000663,永安林业,2023-12-31,A,244082308.49,2023
000663,永安林业,2024-12-31,A,242438636.42,2024
000670,盈方微,2022-12-31,A,2536848568.01,2022
000670,盈方微,2023-12-31,A,3694770168.08,2023
000670,盈方微,2024-12-31,A,3690804071.44,2024
000672,上峰水泥,2019-12-31,A,2685111194.52,2019
000672,上峰水泥,2020-12-31,A,2908622929.33,2020
000672,上峰水泥,2021-12-31,A,4959409262.48,2021
000672,上峰水泥,2022-12-31,A,5573631992.63,2022
000672,上峰水泥,2023-12-31,A,5358648566.94,2023
000672,上峰水泥,2024-12-31,A,4839134210.07,2024
000677,恒天海龙,2019-12-31,A,314450367.21,2019
000677,恒天海龙,2020-12-31,A,328028293.31,2020
000677,恒天海龙,2021-12-31,A,445750901.57,2021
000677,恒天海龙,2022-12-31,A,378585126.76,2022
000677,恒天海龙,2023-12-31,A,363704034.39,2023
000677,恒天海龙,2024-12-31,A,1097912654.58,2024
000678,襄阳轴承,2019-12-31,A,421497115.92,2019
000678,襄阳轴承,2020-12-31,A,472093103.92,2020
000678,襄阳轴承,2021-12-31,A,547823635.39,2021
000678,襄阳轴承,2022-12-31,A,542031923.8,2022
000678,襄阳轴承,2023-12-31,A,613475690.82,2023
000678,襄阳轴承,2024-12-31,A,496968485.87,2024
000680,山推股份,2019-12-31,A,3680868056.02,2019
000680,山推股份,2020-12-31,A,3960335675.34,2020
000680,山推股份,2021-12-31,A,5203955142.23,2021
000680,山推股份,2022-12-31,A,5807366951.26,2022
000680,山推股份,2023-12-31,A,7430749583.55,2023
000680,山推股份,2024-12-31,A,6980619962.54,2024
000683,远兴能源,2019-12-31,A,3269319137.39,2019
000683,远兴能源,2020-12-31,A,4371035642.59,2020
000683,远兴能源,2021-12-31,A,7028388569.24,2021
000683,远兴能源,2022-12-31,A,4946891284.51,2022
000683,远兴能源,2023-12-31,A,4738044093.4,2023
000683,远兴能源,2024-12-31,A,6393866696.66,2024
000687,华讯方舟,2019-12-31,A,349603605.88,2019
000691,亚太实业,2019-12-31,A,6487144.45,2019
000691,亚太实业,2020-12-31,A,131776320.14,2020
000691,亚太实业,2021-12-31,A,139271246.28,2021
000691,亚太实业,2022-12-31,A,136611741.83,2022
000691,亚太实业,2023-12-31,A,96462394.3,2023
000691,亚太实业,2024-12-31,A,97363617.22,2024
000695,滨海能源,2019-12-31,A,333919671.47,2019
000695,滨海能源,2020-12-31,A,400126842.86,2020
000695,滨海能源,2021-12-31,A,476642360.94,2021
000695,滨海能源,2022-12-31,A,389833318.4,2022
000695,滨海能源,2023-12-31,A,330433287.84,2023
000695,滨海能源,2024-12-31,A,255662298.33,2024
000697,炼石航空,2019-12-31,A,1340316634.7,2019
000697,炼石航空,2020-12-31,A,887884306.89,2020
000697,炼石航空,2021-12-31,A,689900973.03,2021
000697,炼石航空,2022-12-31,A,839631640.36,2022
000697,炼石航空,2024-12-31,A,1227867258.83,2024
000698,沈阳化工,2019-12-31,A,8758569982.64,2019
000698,沈阳化工,2020-12-31,A,8617560078.16,2020
000698,沈阳化工,2021-12-31,A,8101118795.16,2021
000698,沈阳化工,2022-12-31,A,5338315566.25,2022
000698,沈阳化工,2023-12-31,A,5052622480.11,2023
000698,沈阳化工,2024-12-31,A,4929793005.45,2024
000700,模塑科技,2019-12-31,A,3245563429.36,2019
000700,模塑科技,2020-12-31,A,4594957115.77,2020
000700,模塑科技,2021-12-31,A,5384305649.2,2021
000700,模塑科技,2022-12-31,A,5008935117.5,2022
000700,模塑科技,2023-12-31,A,5779573669.62,2023
000700,模塑科技,2024-12-31,A,4329631081.42,2024
000702,正虹科技,2019-12-31,A,892209623.7,2019
000702,正虹科技,2020-12-31,A,1053445082.72,2020
000702,正虹科技,2021-12-31,A,1382734170.84,2021
000702,正虹科技,2022-12-31,A,1279267935.24,2022
000702,正虹科技,2023-12-31,A,1087786494.57,2023
000702,正虹科技,2024-12-31,A,1026808602.88,2024
000703,恒逸石化,2019-12-31,A,83383536300.14,2019
000703,恒逸石化,2020-12-31,A,86763506667.48,2020
000703,恒逸石化,2021-12-31,A,124636768649.57,2021
000703,恒逸石化,2022-12-31,A,154044175073.74,2022
000703,恒逸石化,2023-12-31,A,141837557690.06,2023
000703,恒逸石化,2024-12-31,A,125041850148.09,2024
000707,双环科技,2022-12-31,A,2441997734.52,2022
000707,双环科技,2023-12-31,A,2387332404.3,2023
000707,双环科技,2024-12-31,A,1484387108.31,2024
000708,中信特钢,2019-12-31,A,38479442458.96,2019
000708,中信特钢,2020-12-31,A,47253838171.97,2020
000708,中信特钢,2021-12-31,A,57469001901.25,2021
000708,中信特钢,2022-12-31,A,52868710152.0,2022
000708,中信特钢,2023-12-31,A,69600111673.35,2023
000708,中信特钢,2024-12-31,A,71326324691.47,2024
000709,河钢股份,2019-12-31,A,102933898379.72,2019
000709,河钢股份,2020-12-31,A,82752070460.12,2020
000709,河钢股份,2021-12-31,A,106882749602.93,2021
000709,河钢股份,2022-12-31,A,93338566703.05,2022
000709,河钢股份,2023-12-31,A,98510109643.53,2023
000709,河钢股份,2024-12-31,A,98104194148.18,2024
000716,黑芝麻,2019-12-31,A,3844778201.62,2019
000716,黑芝麻,2020-12-31,A,3195968886.34,2020
000716,黑芝麻,2021-12-31,A,3047237616.56,2021
000716,黑芝麻,2022-12-31,A,2439653763.68,2022
000716,黑芝麻,2023-12-31,A,2127436963.43,2023
000716,黑芝麻,2024-12-31,A,1744352095.34,2024
000717,韶钢松山,2019-12-31,A,26586608348.9,2019
000717,韶钢松山,2020-12-31,A,26503208972.97,2020
000717,韶钢松山,2021-12-31,A,41295849777.39,2021
000717,中南股份,2022-12-31,A,36727852702.39,2022
000717,中南股份,2023-12-31,A,39029013639.57,2023
000717,中南股份,2024-12-31,A,29261168972.91,2024
000723,美锦能源,2019-12-31,A,4713891903.98,2019
000723,美锦能源,2020-12-31,A,4133610690.95,2020
000723,美锦能源,2021-12-31,A,8942222938.56,2021
000723,美锦能源,2022-12-31,A,12798858892.75,2022
000723,美锦能源,2023-12-31,A,14985965764.2,2023
000723,美锦能源,2024-12-31,A,15553480556.62,2024
000725,京东方A,2019-12-31,A,103103588751.0,2019
000725,京东方A,2020-12-31,A,115414695545.0,2020
000725,京东方A,2021-12-31,A,145205421170.0,2021
000725,京东方A,2022-12-31,A,142617274685.0,2022
000725,京东方A,2023-12-31,A,129474896348.0,2023
000725,京东方A,2024-12-31,A,139974564163.0,2024
000726,鲁泰A,2019-12-31,A,3661102468.51,2019
000726,鲁泰A,2020-12-31,A,2382593861.18,2020
000726,鲁泰A,2021-12-31,A,3075758673.05,2021
000726,鲁泰A,2022-12-31,A,3927652179.15,2022
000726,鲁泰A,2023-12-31,A,3008274838.63,2023
000726,鲁泰A,2024-12-31,A,3040825877.39,2024
000727,华东科技,2019-12-31,A,5018406411.51,2019
000727,冠捷科技,2021-12-31,A,65070093883.0,2021
000727,冠捷科技,2022-12-31,A,51830324501.0,2022
000727,冠捷科技,2023-12-31,A,43862427620.0,2023
000727,冠捷科技,2024-12-31,A,48274100508.75,2024
000729,燕京啤酒,2019-12-31,A,6240318701.96,2019
000729,燕京啤酒,2020-12-31,A,5954988854.09,2020
000729,燕京啤酒,2021-12-31,A,6271136931.93,2021
000729,燕京啤酒,2022-12-31,A,7833145354.19,2022
000729,燕京啤酒,2023-12-31,A,8889797617.43,2023
000729,燕京啤酒,2024-12-31,A,8370488470.96,2024
000731,四川美丰,2019-12-31,A,1754505025.66,2019
000731,四川美丰,2020-12-31,A,2058234145.57,2020
000731,四川美丰,2021-12-31,A,2598380368.98,2021
000731,四川美丰,2022-12-31,A,3596571893.63,2022
000731,四川美丰,2023-12-31,A,3790718900.11,2023
000731,四川美丰,2024-12-31,A,3785871913.76,2024
000733,振华科技,2019-12-31,A,1295648497.44,2019
000733,振华科技,2020-12-31,A,1195901017.34,2020
000733,振华科技,2021-12-31,A,1857082587.21,2021
000733,振华科技,2022-12-31,A,2179435935.45,2022
000733,振华科技,2023-12-31,A,2084590221.24,2023
000733,振华科技,2024-12-31,A,1524550731.75,2024
000737,南风化工,2021-12-31,A,8097129346.55,2021
000737,北方铜业,2022-12-31,A,7884872079.73,2022
000737,北方铜业,2023-12-31,A,10469802796.07,2023
000737,北方铜业,2024-12-31,A,25061163815.0,2024
000738,航发控制,2019-12-31,A,854140813.2,2019
000738,航发控制,2020-12-31,A,1090254317.47,2020
000738,航发控制,2021-12-31,A,1456210369.81,2021
000738,航发控制,2022-12-31,A,1925655952.03,2022
000738,航发控制,2023-12-31,A,2271576798.34,2023
000738,航发控制,2024-12-31,A,2248992481.75,2024
000739,普洛药业,2019-12-31,A,2179847002.37,2019
000739,普洛药业,2020-12-31,A,3740355870.59,2020
000739,普洛药业,2021-12-31,A,4442131851.81,2021
000739,普洛药业,2022-12-31,A,4744878315.53,2022
000739,普洛药业,2023-12-31,A,6458584615.38,2023
000739,普洛药业,2024-12-31,A,6954988912.15,2024
000751,锌业股份,2019-12-31,A,6974289744.15,2019
000751,锌业股份,2020-12-31,A,6923486462.54,2020
000751,锌业股份,2021-12-31,A,24929275289.97,2021
000751,锌业股份,2022-12-31,A,20524993060.62,2022
000751,锌业股份,2023-12-31,A,17301102923.02,2023
000751,锌业股份,2024-12-31,A,17653295459.96,2024
000756,新华制药,2019-12-31,A,2803995448.07,2019
000756,新华制药,2020-12-31,A,3184470403.73,2020
000756,新华制药,2021-12-31,A,3428217373.72,2021
000756,新华制药,2022-12-31,A,4268401462.15,2022
000756,新华制药,2023-12-31,A,4434379271.92,2023
000756,新华制药,2024-12-31,A,5601050514.46,2024
000761,本钢板材,2019-12-31,A,37675995353.53,2019
000761,本钢板材,2020-12-31,A,38688312946.57,2020
000761,本钢板材,2021-12-31,A,50647643333.57,2021
000761,本钢板材,2022-12-31,A,46861851072.12,2022
000761,本钢板材,2023-12-31,A,47499784626.09,2023
000761,本钢板材,2024-12-31,A,52271670593.2,2024
000766,通化金马,2019-12-31,A,277809056.27,2019
000766,通化金马,2020-12-31,A,186161358.51,2020
000766,通化金马,2021-12-31,A,190961424.3,2021
000766,通化金马,2022-12-31,A,215071881.2,2022
000766,通化金马,2023-12-31,A,188028871.82,2023
000766,通化金马,2024-12-31,A,224339933.77,2024
000768,中航飞机,2019-12-31,A,27110715605.72,2019
000768,中航西飞,2020-12-31,A,24699671305.33,2020
000768,中航西飞,2021-12-31,A,20989530279.85,2021
000768,中航西飞,2022-12-31,A,35519089719.96,2022
000768,中航西飞,2023-12-31,A,35667865623.24,2023
000768,中航西飞,2024-12-31,A,34588330697.22,2024
000777,中核科技,2019-12-31,A,854437045.73,2019
000777,中核科技,2020-12-31,A,830820030.38,2020
000777,中核科技,2021-12-31,A,891802149.07,2021
000777,中核科技,2022-12-31,A,1123893412.06,2022
000777,中核科技,2023-12-31,A,1021398255.44,2023
000777,中核科技,2024-12-31,A,1160620584.55,2024
000778,新兴铸管,2019-12-31,A,32303806138.82,2019
000778,新兴铸管,2020-12-31,A,33981043747.22,2020
000778,新兴铸管,2021-12-31,A,42895433958.21,2021
000778,新兴铸管,2022-12-31,A,45164320658.1,2022
000778,新兴铸管,2023-12-31,A,41330247329.82,2023
000778,新兴铸管,2024-12-31,A,34008202967.62,2024
000782,美达股份,2019-12-31,A,3001043379.46,2019
000782,美达股份,2020-12-31,A,2123841129.94,2020
000782,美达股份,2021-12-31,A,2974169126.27,2021
000782,美达股份,2022-12-31,A,3231058320.02,2022
000782,美达股份,2023-12-31,A,2615172516.93,2023
000782,恒申新材,2024-12-31,A,2698523517.46,2024
000786,北新建材,2019-12-31,A,9649496643.35,2019
000786,北新建材,2020-12-31,A,11886770704.31,2020
000786,北新建材,2021-12-31,A,15841065844.41,2021
000786,北新建材,2022-12-31,A,14408292125.04,2022
000786,北新建材,2023-12-31,A,15477845355.93,2023
000786,北新建材,2024-12-31,A,16877909063.23,2024
000788,北大医药,2019-12-31,A,1521197877.27,2019
000788,北大医药,2020-12-31,A,1166674494.87,2020
000788,北大医药,2021-12-31,A,1326517981.48,2021
000788,北大医药,2022-12-31,A,1353953118.04,2022
000788,北大医药,2023-12-31,A,1488562205.61,2023
000788,北大医药,2024-12-31,A,1568876337.61,2024
000789,万年青,2019-12-31,A,7140754585.58,2019
000789,万年青,2020-12-31,A,9204965383.05,2020
000789,万年青,2021-12-31,A,10790223913.4,2021
000789,万年青,2022-12-31,A,8615701156.12,2022
000789,万年青,2023-12-31,A,5631643402.32,2023
000789,万年青,2024-12-31,A,4051087328.22,2024
000790,泰合健康,2019-12-31,A,152635479.81,2019
000790,华神科技,2020-12-31,A,244615057.58,2020
000790,华神科技,2021-12-31,A,403075147.78,2021
000790,华神科技,2022-12-31,A,337641832.09,2022
000790,华神科技,2023-12-31,A,385153410.2,2023
000790,华神科技,2024-12-31,A,318673481.46,2024
000792,盐湖股份,2021-12-31,A,3922165551.64,2021
000792,盐湖股份,2022-12-31,A,4311745686.44,2022
000792,盐湖股份,2023-12-31,A,6245730228.0,2023
000792,盐湖股份,2024-12-31,A,3167024184.68,2024
000795,英洛华,2019-12-31,A,1452243232.45,2019
000795,英洛华,2020-12-31,A,2422902788.46,2020
000795,英洛华,2021-12-31,A,3238678897.89,2021
000795,英洛华,2022-12-31,A,4042648509.31,2022
000795,英洛华,2023-12-31,A,3373223495.72,2023
000795,英洛华,2024-12-31,A,2826791456.44,2024
000799,酒鬼酒,2019-12-31,A,221218668.25,2019
000799,酒鬼酒,2020-12-31,A,250149548.81,2020
000799,酒鬼酒,2021-12-31,A,566683256.56,2021
000799,酒鬼酒,2022-12-31,A,474074271.26,2022
000799,酒鬼酒,2023-12-31,A,600984345.35,2023
000799,酒鬼酒,2024-12-31,A,556518444.89,2024
000800,一汽轿车,2019-12-31,A,18843756396.33,2019
000800,一汽解放,2020-12-31,A,86878407234.63,2020
000800,一汽解放,2021-12-31,A,61612707113.11,2021
000800,一汽解放,2022-12-31,A,42672008807.22,2022
000800,一汽解放,2023-12-31,A,49371210891.85,2023
000800,一汽解放,2024-12-31,A,54675385707.83,2024
000801,四川九洲,2019-12-31,A,2395127100.17,2019
000801,四川九洲,2020-12-31,A,2609453960.46,2020
000801,四川九洲,2021-12-31,A,2953832904.82,2021
000801,四川九洲,2022-12-31,A,2897627971.97,2022
000801,四川九洲,2023-12-31,A,2554426326.74,2023
000801,四川九洲,2024-12-31,A,3304312386.57,2024
000807,云铝股份,2019-12-31,A,16912809987.08,2019
000807,云铝股份,2020-12-31,A,20857047155.96,2020
000807,云铝股份,2021-12-31,A,21132706809.37,2021
000807,云铝股份,2022-12-31,A,32636823669.46,2022
000807,云铝股份,2023-12-31,A,31272274596.57,2023
000807,云铝股份,2024-12-31,A,43020408467.97,2024
000810,创维数字,2019-12-31,A,8043896319.29,2019
000810,创维数字,2020-12-31,A,7121609774.97,2020
000810,创维数字,2021-12-31,A,10189227406.85,2021
000810,创维数字,2022-12-31,A,10346582761.65,2022
000810,创维数字,2023-12-31,A,10815472930.44,2023
000810,创维数字,2024-12-31,A,9111341811.79,2024
000811,冰轮环境,2019-12-31,A,2460479576.48,2019
000811,冰轮环境,2020-12-31,A,2647275524.34,2020
000811,冰轮环境,2021-12-31,A,3383161978.28,2021
000811,冰轮环境,2022-12-31,A,3478750090.28,2022
000811,冰轮环境,2023-12-31,A,4879027372.17,2023
000811,冰轮环境,2024-12-31,A,3794805023.62,2024
000812,陕西金叶,2019-12-31,A,437060983.07,2019
000812,陕西金叶,2020-12-31,A,465246733.38,2020
000812,陕西金叶,2021-12-31,A,657333556.51,2021
000812,陕西金叶,2022-12-31,A,755076236.54,2022
000812,陕西金叶,2023-12-31,A,611260568.48,2023
000812,陕西金叶,2024-12-31,A,700149659.55,2024
000813,德展健康,2019-12-31,A,190272313.17,2019
000813,德展健康,2020-12-31,A,140122614.32,2020
000813,德展健康,2021-12-31,A,165228095.56,2021
000813,德展健康,2022-12-31,A,94430430.85,2022
000813,德展健康,2023-12-31,A,74657532.35,2023
000813,德展健康,2024-12-31,A,115049977.78,2024
000815,美利云,2019-12-31,A,488374279.53,2019
000815,美利云,2020-12-31,A,751405132.48,2020
000815,美利云,2021-12-31,A,722447808.47,2021
000815,美利云,2022-12-31,A,811462971.9,2022
000815,美利云,2023-12-31,A,664152940.72,2023
000815,美利云,2024-12-31,A,605149580.07,2024
000816,智慧农业,2020-12-31,A,1318021810.89,2020
000816,智慧农业,2021-12-31,A,1749688655.9,2021
000816,智慧农业,2022-12-31,A,1269197593.68,2022
000816,智慧农业,2023-12-31,A,1124653613.89,2023
000816,智慧农业,2024-12-31,A,812069341.15,2024
000818,航锦科技,2019-12-31,A,2396809077.09,2019
000818,航锦科技,2020-12-31,A,2021925125.36,2020
000818,航锦科技,2021-12-31,A,2770075996.05,2021
000818,航锦科技,2022-12-31,A,3055176307.4,2022
000818,航锦科技,2023-12-31,A,3052396931.98,2023
000818,航锦科技,2024-12-31,A,3909124149.82,2024
000819,岳阳兴长,2019-12-31,A,1570251947.48,2019
000819,岳阳兴长,2020-12-31,A,1327123263.93,2020
000819,岳阳兴长,2021-12-31,A,1877501073.21,2021
000819,岳阳兴长,2022-12-31,A,3048950024.11,2022
000819,岳阳兴长,2023-12-31,A,2627518782.7,2023
000819,岳阳兴长,2024-12-31,A,3383861127.73,2024
000820,神雾节能,2022-12-31,A,119345625.8,2022
000820,神雾节能,2023-12-31,A,115197443.38,2023
000820,神雾节能,2024-12-31,A,88209560.08,2024
000821,京山轻机,2019-12-31,A,1403142840.81,2019
000821,京山轻机,2020-12-31,A,1597531795.77,2020
000821,京山轻机,2021-12-31,A,2054297920.83,2021
000821,京山轻机,2022-12-31,A,3352079965.82,2022
000821,京山轻机,2023-12-31,A,4966372990.7,2023
000821,京山轻机,2024-12-31,A,5657203866.9,2024
000822,山东海化,2019-12-31,A,1089199817.13,2019
000822,山东海化,2020-12-31,A,1884754171.32,2020
000822,山东海化,2021-12-31,A,1085440484.61,2021
000822,山东海化,2022-12-31,A,2328550649.46,2022
000822,山东海化,2023-12-31,A,4030441230.5,2023
000822,山东海化,2024-12-31,A,3144798195.83,2024
000823,超声电子,2019-12-31,A,2574619359.89,2019
000823,超声电子,2020-12-31,A,2530900595.83,2020
000823,超声电子,2021-12-31,A,3334043929.08,2021
